"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
1333,214.8919,14.17387,NA,NA,1.49697238475291,NA,458967.140382698,487100.367565283,560278.567562826,892.781978193614,1541.54648636749,6.81237274269367
1334,251.202,2.340492,"C16H28O2","7Z,10Z-Hexadecadienoic acid",1.94965891816592,NA,54820.3908332499,22926.718031377,63612.0240617888,402141.623858376,362546.986686208,313146.868173276
1335,363.2212,1.9487,NA,NA,0,NA,358989.96955671,372924.812498552,334400.868971045,344622.237259453,349606.995076149,340894.927509205
1336,317.1758,4.015553,"C19H26O4","Ubiquinone-2",0,NA,319407.724805785,349584.584700272,259394.268229794,234257.025105146,231547.911733739,225046.441596054
1337,467.0637,2.66442,"C23H16O11","Cromoglicic acid",0,NA,317021.188750921,429531.325304821,432412.565215258,10374.3364285278,61586.9046912161,167566.462661912
1338,188.0354,6.761903,"C10H7NO3","Kynurenic acid",2.60364370735709,NA,255029.808523116,247303.604067639,240757.430792947,530668.177097935,492504.735249472,443229.806932286
1339,424.3001,2.721814,NA,NA,0,NA,514160.602210522,533691.12786513,523810.825555082,474515.242915636,471749.024702439,465452.642695448
1340,511.4732,2.310856,NA,NA,2.02626271386338,NA,486301.68474174,431456.495359794,548074.789524214,238497.548736186,266505.412728022,231280.346573282
1341,303.2243,3.808605,NA,NA,0,NA,451176.171143911,461923.553542861,494236.391106852,453422.505619292,473007.30224055,444130.110650038
1342,341.0255,14.04558,NA,NA,2.74697716638866,NA,55737.8236354493,69978.2031688121,68597.2074497206,336719.87677747,494970.427116753,498600.577945678
1343,357.1499,2.324892,"C16H26N2O5S ; C24H22O3","Cilastatin ; 2-{4-[(1E)-1,2-diphenylbut-1-en-1-yl]phenoxy}acetic acid",1.71721933175087,NA,490901.837003567,478954.211819711,609079.940966193,231268.303897377,145169.467149585,141009.984638291
1344,336.1306,3.912864,"C13H23NO9 ; C14H19N5O5","4-O-alpha-D-Galactopyranosylcalystegine B2 ; 6-oxo-famciclovir",0,NA,554025.726661705,500014.489653343,429345.943017877,375620.276144627,376987.051704574,355589.799432859
1346,268.0941,6.844209,NA,NA,0,NA,292931.505700678,239719.294325639,203293.961720825,175061.955408691,162095.373691082,176374.471339773
1347,257.2399,3.916025,NA,NA,0,NA,816573.751156199,808976.885842467,723275.996782558,648053.936765378,618574.676186235,522338.874685258
1351,601.4383,2.229747,NA,NA,1.58322639597606,NA,346245.52360558,330425.469258552,370225.216401862,499679.581099068,455413.718267837,405115.651952631
1352,344.0324,13.37381,NA,NA,0,NA,402842.0467327,399185.305756352,397025.087909604,524673.088884751,460073.472903882,317278.864200551
1353,190.9705,6.864034,NA,NA,1.51850004267682,NA,604767.740692702,532763.27614647,478812.981070491,348397.197980711,296898.527603026,313461.989072431
1355,185.1183,4.013978,"C10H18O3","3-Oxodecanoic acid",1.87959060544393,NA,423856.266084532,518043.133146035,404322.69145865,235445.874953032,256759.435011735,253660.645466411
1356,155.0097,8.741665,"C5H4N2O4","Orotic acid",2.29995427868725,NA,588938.14489,512076.89543569,596015.939835578,298886.905093856,281363.925453793,291009.381708618
1357,521.0829,2.437781,NA,NA,0,NA,369166.594290982,446520.637050844,546472.673873729,7016.61488482926,58186.3470435982,174427.105931468
1358,368.2162,2.445642,NA,NA,1.97118483015311,NA,157899.926446654,156834.50480745,222730.638222737,354914.411038834,423139.055917468,476739.576494764
1359,531.303,1.925264,NA,NA,0,NA,573756.090440069,495125.484676258,554294.344298763,416872.812646641,435211.634187355,451563.187869202
1360,135.8947,6.690636,NA,NA,0,NA,455889.91556553,436450.422716181,386911.261981303,335185.264678415,320125.407593687,296092.774249216
1362,402.8045,13.79479,NA,NA,2.52938373101411,NA,83378.5384903042,94666.9947515727,61304.2795078981,486814.936170982,428117.194678711,370640.569172513
1364,270.1431,2.276578,NA,NA,0,NA,423719.449171139,316578.716148537,401681.748952082,428058.626848425,463486.687665417,420861.575670872
1365,265.2848,1.923703,NA,NA,0,NA,269891.119219525,364011.078414567,269051.502277345,275594.45220124,217345.730031035,288583.982372998
1368,521.3306,1.933072,"C26H50O10","Polysorbate 20",2.83890164354907,NA,175011.726773989,196574.189407942,204613.989788589,471733.406762429,437021.28847316,436433.491925343
1369,283.41735,2.271911,NA,NA,1.80637458150712,NA,1322258.9693512,1071205.92065903,1052822.43317336,612784.279492232,503885.965133214,569498.790151493
1370,723.1786,2.307747,NA,NA,0,NA,466220.528121071,415164.850748178,444917.820203038,378201.140970051,424106.337212118,325961.233261114
1371,295.15855,1.947153,NA,NA,3.21728378059192,NA,157226.518662148,140554.086001247,160045.924460861,431177.450045324,441404.523317519,467013.45461041
1372,218.067,8.87275,"C9H17NOS2","1-Isothiocyanato-7-(methylsulfinyl)heptane",2.76371472255197,NA,1225.07823497065,2267.39040017574,4356.56572416541,531150.908891913,500499.551370236,482230.543564596
1373,331.2128,2.338925,NA,NA,1.76421912967244,NA,269995.905785535,255669.274324993,234957.683501087,332258.923749891,479107.366014396,428601.890900731
1374,472.7818,13.73966,NA,NA,1.98338445244282,NA,564198.719088542,541688.791768809,548845.156752279,278311.523507952,331087.798514572,352564.61933705
1375,341.2124,2.478567,"C22H30O3","Guggulsterone",0,NA,271900.445650737,244194.833994456,333124.051491363,365084.590357733,327918.824969818,312247.440332019
1377,141.0921,4.015564,"C8H14O2","2-Octenoic acid",1.62719842491926,NA,319196.280485086,333364.85193125,342952.244352794,264132.98202542,268056.153717544,263614.981837646
1378,472.8206,13.98349,NA,NA,2.77231892724713,NA,188037.951726155,321577.200515042,597985.013095635,1417.38677307234,1720.54585629468,1125.98789475665
1380,552.876,13.45682,NA,NA,2.51269190089065,NA,523097.949689849,519779.909733934,602185.414646502,10448.9447686285,25587.6469267291,24487.336586561
1381,241.1196,4.931542,NA,NA,0,NA,291174.239391486,230075.771743244,207204.519942393,170239.120455336,166059.182689404,163378.410538925
1382,369.3011,2.290603,"C22H42O4","Diethylhexyl adipate",0,NA,305798.239335461,359529.314536807,387183.26709347,464783.251674495,377868.550241068,403757.167508127
1384,329.1914,2.392189,NA,NA,2.39130284960345,NA,129504.087896993,182147.695693647,162971.946052401,425952.863201782,422424.427831846,384734.881779093
1385,532.7942,13.743585,NA,NA,2.90756008866886,NA,32197.0372736296,25840.0034851557,22886.0558726108,473317.045564133,394095.77235667,313755.310378809
1386,375.0344,2.769039,NA,NA,0,NA,378235.915607122,444700.945108115,504923.699096489,20284.4548432018,65621.9221820557,158059.504540651
1388,515.3742,2.514545,"C32H52O5","22-Acetylpriverogenin B",0,NA,445554.129723642,408351.231449062,441376.213925877,512142.760285037,464035.619066527,429443.121614843
1389,272.2316,2.512995,NA,NA,0,NA,411003.181120113,429995.028870975,465219.705634041,358430.693904871,361852.606070299,358213.633454513
1390,93.03457,2.793761,"C6H6O","Phenol",0,NA,545331.743780538,322157.496852264,359496.581362596,312248.970750177,294576.524301003,235201.159045534
1391,191.1109,3.963414,NA,NA,0,NA,604151.569267782,526286.208716556,446214.470234686,401268.872245078,333915.695117832,296980.329097979
1392,159.0298,3.968158,"C6H8O5","Oxoadipic acid",2.36765407965379,NA,582464.382411133,591413.44127078,475862.362682658,165304.783137396,121836.948186507,127027.29762508
1393,438.244,2.478572,NA,NA,1.6958327282756,NA,67496.7805514344,109368.909711536,70700.8983111149,448095.096235953,300354.291395117,212295.236935501
1394,145.0618,11.59531,"C5H10N2O3","L-Glutamine",2.95416868565225,NA,577048.722095138,545818.887841364,570528.562241781,111549.483633073,87050.3377928793,105221.184434549
1396,393.0452,2.76582,"C17H14O11","3,4,5-trihydroxy-6-({8-hydroxy-2-oxo-2H-furo[2,3-h]chromen-4-yl}oxy)oxane-2-carboxylic acid",0,NA,446720.430620116,581113.042351864,592623.133096355,19667.5196044244,76892.5148049647,161173.148162505
1397,194.83995,13.73648,NA,NA,2.75745857170162,NA,90062.930772446,71777.0551262456,65859.9274910027,466927.83607596,454426.776386654,365281.567494668
1398,195.015,13.73498,NA,NA,3.71505067859633,NA,80453.7825294782,79068.8048186696,88283.6189914808,406123.565016886,413891.43983494,398349.797983809
1399,343.1553,2.498917,"C20H24O5","2-(4-Allyl-2-methoxyphenoxy)-1-(4-hydroxy-3-methoxyphenyl)-1-propanol",0,NA,417488.721080664,420721.624427433,455025.773923215,454425.5499871,464431.080516044,365233.491607027
1400,195.9316,13.7318,NA,NA,3.09623195747313,NA,81284.6563447971,71962.4587500953,81552.4508540213,475253.600318755,412671.407517398,385348.579243599
1401,299.0984,11.63466,NA,NA,2.80880058029848,NA,208747.717672962,184254.145834046,214287.732496716,450837.539338199,459074.108662053,508569.901536947
1402,226.0296,14.04414,NA,NA,3.07145565261453,NA,574651.619327735,431855.622758178,569845.83495006,6373.27199450458,11367.203375738,9983.56145030075
1403,128.0101,8.667042,"C3H3N3O3","Cyanuric acid",0,NA,544377.327484452,583261.394756031,605912.050877765,519821.066828262,508364.666308201,508776.803029104
1404,613.4107,3.998183,NA,NA,0,NA,79935.2211116351,42357.942550436,45978.1043743628,65605.7593664118,104194.359468257,80216.6914372072
1405,415.2128,4.012394,"C24H32O6","Desonide",0,NA,298079.696105534,321607.988119986,275347.838943028,251862.952786657,391772.39966056,305383.09891726
1406,695.1841,2.334267,NA,NA,1.68283541467684,NA,333438.77807844,316383.431592993,369632.234177699,381935.277899997,443305.437937828,405603.223201787
1407,84.95103,2.459736,NA,NA,1.84789519910713,NA,484336.826559129,514547.906385529,521766.743145967,253580.413502399,259390.138866485,186266.231201385
1408,586.4197,2.162578,NA,NA,2.74479988334288,NA,399365.047957814,415393.034693843,410732.372820767,422722.537640299,443019.528015261,443577.237942163
1411,569.2365,3.974828,NA,NA,3.49467362537489,NA,523934.921378862,442837.683702794,447348.360384552,1941.99156795107,3091.63114486665,3018.45531071589
1412,613.4474,2.138431,NA,NA,0,NA,474912.529743637,406061.278291473,464271.842605694,416820.352167153,502522.244250413,470451.756453258
1413,80.96304,14.00242,NA,NA,3.04260823776234,NA,439768.634468788,534510.167073899,466758.224162577,14199.4207533685,10512.7405910736,7959.8186383937
1415,357.2412,2.541428,NA,NA,0,NA,30937.6392368922,82409.1821524344,40276.3454007109,31864.1137101739,118342.841359983,26014.9138544995
1416,734.5056,3.931778,NA,NA,2.62756672080455,NA,278972.988506806,229183.153493058,220862.832853728,1696.85805470773,1569.91250673847,495.35681800444
1417,968.4536,2.282814,NA,NA,1.80316085416689,NA,348529.584562801,285834.013788037,444463.776639021,114402.952186453,118292.271592632,151071.859179249
1418,278.0006,15.33095,NA,NA,0,NA,525280.966458418,443614.598354619,439465.641154302,446689.536916438,465809.27785062,420958.895281482
1420,330.2157,4.009247,NA,NA,0,NA,498091.164047173,471987.877108347,444059.702242249,372673.141789689,435392.58983455,463300.711465642
1421,191.0562,12.95289,"C7H12O6","Quinic acid",3.77762173405504,NA,20684.4498646827,22886.5163104092,18437.1934402626,388960.022251494,401876.082675112,412206.164142448
1422,147.0847,2.683553,"C7H16OS","R-3-(Methylthio)-1-hexanol",1.42234738013431,NA,575158.051040143,494778.485027761,484805.070877513,319498.627484641,269694.3403009,213331.982747328
1423,270.9425,13.84249,NA,NA,2.95051062806644,NA,79404.0346737066,63520.1529201468,66736.4044119082,372531.116964312,510167.962692888,483884.29570769
1424,349.1851,13.48426,"C16H30O8","trans-p-Menthane-1,7,8-triol 8-glucoside",2.62020515672302,NA,424.869899998804,1765.00782131327,1165.57791446084,451587.533429496,302257.455734283,248384.560096805
1425,487.2704,2.433111,"C28H40O7","Perulactone B",0,NA,406022.407067044,351780.174404442,434566.003651138,376847.088303124,467209.287676723,407079.367055518
1426,194.85925,13.94544,NA,NA,2.32806849946825,NA,439579.754482157,487095.588261989,439010.711219247,2146.11052450388,838.264808893999,227.727888827188
1427,375.0249,2.577631,NA,NA,0,NA,331661.589113315,472675.652196401,541453.043891348,4030.93447721666,12943.7476624115,168524.866187198
1428,433.0121,2.55794,NA,NA,0,NA,408125.843281805,604078.595001174,657951.116088773,474.051969190413,28365.9519012711,133370.881803466
1429,647.4379,2.539625,NA,NA,2.75572287919816,NA,74154.9101501203,92721.9183426455,66542.2005175672,396235.623077632,385868.061427273,489789.552359889
1430,294.1795,3.968142,NA,NA,0,NA,552037.97393526,560839.904656175,489027.7425007,442441.19190482,425114.602515512,332529.236461567
1431,650.8532,13.43647,NA,NA,3.40138455903867,NA,418124.92523144,517890.306587199,566024.80020329,10941.2339081427,12687.876377279,14617.2498022314
1432,891.1751,2.042864,NA,NA,0,NA,465533.471666203,440911.95791488,516416.385970177,373118.483569196,378619.662897719,419627.368369117
1433,341.1962,1.950264,"C18H30O6","2,3-Dinor-6-keto-prostaglandin F1 a",3.4041842373825,NA,483282.907053303,517285.113414211,494201.490247246,225547.2501525,245174.263222912,234702.882639211
1434,427.2127,2.522389,"C25H32O6","Austalide L",0,NA,454754.874526984,360405.705385111,490368.48949147,431289.906236808,404341.67672853,480997.796057
1435,254.2492,2.5083,"C16H33NO","Palmitic amide",1.86128689012399,NA,575013.309092345,448830.818887494,501711.49045618,207615.495202025,271059.919647104,200762.181840952
1436,290.1765,2.450161,"C17H25NO3","Cyclopentolate",2.86812481202741,NA,75002.33848175,49129.0149355726,51615.3798550284,471508.494379461,504461.208463564,483285.974741661
1437,353.3063,2.295269,NA,NA,0,NA,375769.688928528,312114.402285132,435794.07072375,350197.546254044,363977.905693128,407852.863320646
1439,802.1,1.829725,NA,NA,0,NA,492396.4764782,480348.656915819,504655.128672092,422351.880507044,410382.26967346,435305.071040321
1440,615.4269,2.268789,"C37H60O7","Tsugarioside B",1.50208945703651,NA,271194.787379004,310425.752169943,264833.816491244,320523.132957694,354572.124593566,407168.609138447
1441,201.0993,13.22308,NA,NA,2.933078027906,NA,2263.03760206617,1581.61595071082,1681.8890438703,182676.35554963,326276.628018065,481326.055103588
1442,146.9084,2.578953,NA,NA,0,NA,539233.760016332,509373.921556186,511229.785843585,395704.532259834,318506.490341411,323125.04784911
1443,242.14,2.667742,"C12H21NO4","Tiglylcarnitine",3.47767315924528,NA,34596.1653276021,36762.2675652964,44587.8092425912,442699.67899466,474093.231751441,448554.649426807
1444,213.1245,4.002953,"C10H18N2O3","Dethiobiotin",2.91335547938919,NA,2774.14178267483,1973.96340721182,4696.0868262316,289454.701647316,326243.1756768,436974.199681891
1445,365.0605,1.979992,NA,NA,0,NA,427653.898543019,503411.462829842,416666.737713965,420195.182503953,454937.364753332,438523.819841633
1446,611.0549,1.856439,NA,NA,0,NA,430518.468270343,465280.291654416,467649.802630036,425271.830795339,457089.171933129,463078.336155398
1447,372.0654,2.497353,NA,NA,0,NA,350099.181654507,366912.671247262,565447.551065045,4900.10828581384,39888.9727613228,148893.94361341
1449,236.9186,13.58194,NA,NA,3.30005826395817,NA,445823.580893383,513232.375367074,568816.204193493,49980.39601268,45398.6711815451,50657.3584364506
1450,435.9576,1.914322,NA,NA,1.46040957946608,NA,382982.570935502,439692.457548668,461195.13793776,248745.274182037,292093.519379909,300188.956659787
1451,338.9964,14.48004,NA,NA,2.18828427334806,NA,202.528656994249,990.316101253228,2769.90949254002,478599.815848561,448940.592419181,412073.614832797
1452,317.0089,1.979998,NA,NA,0,NA,431216.751857284,438157.412018431,497107.900879579,440788.019122122,463861.608203631,442927.824180563
1453,484.3212,2.710667,NA,NA,1.64868694060127,NA,215612.448515766,215447.213531522,238977.81934218,289001.920017991,389389.458321672,435932.782528755
1454,742.5392,4.084207,"C41H78NO8P","PC(15:0/18:2(9Z,12Z))",2.27424350058101,NA,472522.361381339,548736.374636178,463283.760491515,197.442168254357,1497.53024786081,1749.80659876617
1455,459.2392,2.527078,NA,NA,0,NA,258692.165047122,330094.252425585,396742.113955846,412102.152024704,402258.926136257,421413.669821862
1456,661.4648,2.794179,NA,NA,4.35181569423542,NA,258033.506632201,234018.696961197,234303.20928619,1601.47536472978,1553.28414996928,1657.35296868676
1457,436.8219,13.75219,NA,NA,2.57384673178402,NA,23692.9360153867,13465.5870002907,9872.67317602552,386082.135729479,360911.734518753,305277.020541695
1458,131.0462,13.43628,"C4H8N2O3","Ureidopropionic acid",2.5925071205399,NA,83874.3704691966,48031.5979818875,52940.8147861227,500821.884194244,480664.758346626,471310.212738448
1459,589.0535,1.848597,NA,NA,2.10582798743399,NA,423252.532560829,446931.65713417,431690.726801502,437200.008473222,461158.522090003,472290.026578068
1460,240.8872,13.77894,"C6HCl3O4","2,3,5-Trichlorodienelactone",1.6907745110152,NA,254087.720058326,216090.529984278,159350.455585474,432087.496290404,411984.656382831,367886.424192253
1462,218.1034,8.785871,"C9H17NO5","Pantothenic acid",3.19851396707805,NA,533932.132139819,528809.125123104,582254.6970875,10796.1472984172,16585.6121109094,17600.4267541012
1463,554.1379,2.346761,NA,NA,1.80768349529726,NA,359054.360461243,324687.971226813,343368.838740472,407035.614298455,420071.613162869,482749.062449926
1465,313.0933,2.694739,"C14H18O8","Vanilloside",2.20146674730633,NA,297881.350105587,310777.753414911,340144.110109257,465141.604440743,496934.920748238,426231.671784327
