label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,nega-Ecoli-12C14N-a,nega-Ecoli-12C14N-b,nega-Ecoli-12C14N-c,nega-process-blank-A,nega-process-blank-A-end,nega-process-blank-B,nega-process-blank-B-end,nega-Yeast-12C14N-a,nega-Yeast-12C14N-b,nega-Yeast-12C14N-c
,0,20282,3,175.0127,13.78243,0.8379689,,,,,0,0,175.0127,11792,12516.29,10555.09,0,0,0,1038.063,8399.716,11975.04,11495.25
,0,20283,9,244.1191,12.85143,0.8377512,,,,,0,0,244.1191,1257.774,2082.865,876.1433,19801.04,19263.29,17357.75,22436.41,1688.582,5301.877,4535.154
,0,20284,3,541.2067,2.738307,0.844834,,,,,0,0,541.2067,18350.48,18910.3,14558.61,0,3688.077,2169.977,2784.827,2229.257,0,0
,0,20285,2,708.3175,2.743313,0.7162345,,,,,0,0,708.3175,4686.719,2201.225,10751.95,5576.238,2539.919,3171.315,3208.993,2809.8,0,7333.195
,0,20286,8,423.1887,2.856517,0.843314,,,,,0,0,423.1887,15698,17904.2,8739.509,7036.021,20024.04,4276.5,12993.9,7808.08,5413.433,8554.146
,0,20287,3,257.0261,13.27378,0.8406329,,,,,0,0,257.0261,12078.28,14432.33,19237.45,554.5121,0,451.6617,0,0,0,0
,0,20288,6,254.1401,6.83944,0.8481994,,,,,0,0,254.1401,4290.673,3510.5,4777.084,1706.355,0,4630.954,0,20048.9,17271.7,23163.35
,0,20289,2,176.901,13.85511,0.7605386,,,,,0,0,176.901,18673.94,13956.86,8550.533,4739.824,0,8770.202,0,2322.921,3340.674,3770.139
,0,20290,4,241.049,13.37973,0.8453794,,,,,0,0,241.049,3234.919,2623.985,2846.209,938.5707,398.9103,1573.33,676.7343,20558.12,15731.99,14598.13
,0,20291,4,486.2066,2.730537,0.8078244,,,,,0,0,486.2066,3068.255,6867.919,15322.45,8690.603,6896.26,10250.11,3909.851,3013.275,7949.301,4630.041
,0,20292,2,768.7138,13.91327,0.8151274,,,,,0,0,768.7138,8094.949,7613.477,24018.2,0,0,0,617.3592,0,0,0
,0,20293,4,223.99,11.04031,0.8392028,,,,,0,0,223.99,391.1441,0,0,6722.016,13270.03,7529.091,12958.98,0,0,433.4161
,0,20294,3,752.3425,2.751359,0.847288,,,,,0,0,752.3425,2895.434,8545.992,3310.933,0,18261.99,5986.977,11774.53,6219.016,2974.904,3301.432
,0,20295,5,433.2965,2.378175,0.8328507,,,,,0,0,433.2965,37023.06,16776.01,14412.02,22103.23,58192.53,41385.45,73979.55,22475.84,25246.16,38148.05
,0,20296,5,481.3172,3.989981,0.8362749,,,,,0,0,481.3172,6283.707,6487.578,3976.323,14880.12,5146.046,10084.47,5790.779,3732.026,4882.74,4389.785
,0,20297,2,102.0382,4.83607,0.8195482,,,,,0,0,102.0382,6009.18,6201.168,8665.812,6953.103,10706.32,7104.062,8476.441,6671.446,6414.523,7662.437
,0,20298,7,86.98257,11.64024,0.8486646,,,,,0,0,86.98257,10209.32,6968.687,3937.466,3356.454,1573.126,2975.511,1812.801,13743.34,16732.67,18897.43
,0,20299,3,693.0981,6.849051,0.8448641,,,,,0,0,693.0981,14468.83,16048.93,17653.24,0,0,0,0,0,0,0
,0,20300,6,89.03977,11.65985,0.8392759,,,,,0,0,89.03977,9397.627,6298.857,4248.465,2572.716,2953.012,1592.73,1601.867,13216.15,11923.73,14379.24
,0,20301,7,341.1971,6.886182,0.8446136,,,,,0,0,341.1971,8848.69,15567.28,12151.12,14245.66,0,10335.08,7470.625,14450.04,18519.77,18360.47
,0,20302,6,377.1456,6.92111,0.8328287,,,,,0,0,377.1456,9135.649,11416.27,8175.969,2927.671,0,8538.889,0,7954.999,13045.86,6864.432
,0,20303,2,402.3059,2.846371,0.8320372,,,,,0,0,402.3059,0,0,0,1449.914,10476.61,1772.787,14626.52,0,0,0
,0,20304,4,259.1561,13.97532,0.8404136,,,,,0,0,259.1561,16464.01,20351.87,6512.477,1075.722,413.5043,675.6688,349.3506,11436.37,6142.428,6380.113
,0,20305,3,308.9783,14.21514,0.8441527,,,,,0,0,308.9783,16654.74,15673.23,14294.07,0,0,0,0,933.1829,928.6495,439.6333
,0,20306,5,620.157,2.361197,0.8488321,,,,,0,0,620.157,23391.65,25858.27,12452.52,48143.83,79481.08,59271.62,87639.19,8875.907,46574.72,33428.24
,0,20307,10,575.2354,2.595184,0.851076,,,,,0,0,575.2354,18437.53,49405.02,66621.53,14435.47,68812.16,22936.5,61826.38,56769.54,78342.04,62385.11
,0,20308,3,182.9677,13.78265,0.8462757,,,,,0,0,182.9677,18616.72,22408.5,22628.82,0,4820.674,1270.947,2614.331,1554.743,1305.361,1826.996
,0,20309,6,100.9259,13.82212,0.8317823,,,,,0,0,100.9259,37303.68,32226,11396.96,23834.1,17634.94,23747.33,16361.27,18867.69,16081.96,12173.92
,0,20310,2,804.9929,14.06855,0.8352597,,,,,0,0,804.9929,9113.777,12508.14,10850.84,0,0,0,0,0,0,0
,0,20311,6,209.0544,11.08156,0.8462081,,,,,0,0,209.0544,5301.295,5912.158,5038.176,0,0,0,0,15874.45,17887.65,18245.33
,0,20312,4,264.0724,11.70748,0.8216664,,,,,0,0,264.0724,3679.562,4471.681,2774.472,5116.537,4873.448,3748.389,6556.37,11401.49,6414.902,8521.112
,0,20313,6,275.0774,6.837317,0.8390886,,,,,0,0,275.0774,12083.92,11947.96,9177.568,8519.789,2491.379,2229.212,0,10255.29,7260.871,7452.623
,0,20314,2,154.9738,1.610979,0.8359583,,,,,0,0,154.9738,9895.653,7249.144,8539.914,20085.95,2482.467,7544.577,1630.994,3738.77,3563.699,3493.549
,0,20315,4,191.1045,16.14721,0.7806065,,,,,0,0,191.1045,56613.96,33271.6,31758.34,43040.83,1034.768,42493.27,1345.049,16070.7,10872.4,10663.42
,0,20316,4,296.008,13.87917,0.8479552,,,,,0,0,296.008,0,0,0,11166.46,60142.88,16696.04,33111.19,3401.28,4026.394,9115.499
,0,20317,2,268.1345,2.62935,0.8123208,,,,,0,0,268.1345,1845.578,3601.158,2463.156,3567.979,5250.711,4732.036,10972.98,2883.194,0,3011.341
,0,20318,2,224.008,11.09559,0.7946326,,,,,0,0,224.008,0,0,0,9107.726,14031.38,10253.47,18305.2,0,0,0
,0,20319,3,449.3638,2.24078,0.7879124,,,,,0,0,449.3638,6744.012,3618.401,6911.791,6557.99,10991.33,7671.842,11246.73,7824.535,9565.924,5738.638
,0,20320,8,418.2238,2.672782,0.8467558,,,,,0,0,418.2238,32875.19,38564.43,27716.22,26350.46,47925.42,30007.56,52157.02,11274.74,10582.08,6735.575
,0,20321,2,169.0483,1.342581,0.7969829,,,,,0,0,169.0483,12531,7421.122,10913.49,12785.65,7455.099,10797.82,4265.7,7642.852,7102.459,5627.154
,0,20322,2,94.97043,2.646765,0.7892144,,,,,0,0,94.97043,8204.771,11354.58,9350.636,12854.11,2639.729,15066.38,2157.547,7839.027,7744.666,10237.18
,0,20323,9,420.2488,2.486502,0.8509653,,,,,0,0,420.2488,34461.73,19601.14,99352.3,27535.22,26361.85,30099.89,26574.41,113867.2,42481.1,31293.97
,0,20324,3,350.9011,14.37711,0.703693,,,,,0,0,350.9011,18631.1,23360.38,12280.61,863.7158,0,0,0,545.6774,684.4475,415.0704
,0,20325,5,339.1999,11.60061,0.7949995,,,,,0,0,339.1999,11696.1,7253.396,5662.449,5220.406,4830.933,5002.098,9985.384,8510.851,10403.07,11460.56
,0,20326,2,195.0695,4.019249,0.7809417,,,,,0,0,195.0695,9150.927,5335.727,7519.516,12819.93,5541.566,4670.348,3851.321,3770.479,4232.06,4943.085
,0,20327,2,565.484,2.201105,0.79382,,,,,0,0,565.484,5517.364,14977.55,6904.066,4840.417,3914.785,8509.234,4732.62,5485.513,8615.646,6193.567
,0,20328,2,924.6985,13.4483,0.8256314,,,,,0,0,924.6985,17094.91,15709.95,23046.92,0,0,0,0,0,0,0
,0,20329,8,419.2081,2.541237,0.8505455,,,,,0,0,419.2081,81698.06,104936.4,139079,78461.13,199716.2,126325.8,169977.7,127171.6,156726.2,106054.1
,0,20330,2,188.9631,2.759589,0.8098347,,,,,0,0,188.9631,2357.867,0,1390.83,2377.005,11528.77,2117.492,11129.33,0,0,0
,0,20331,5,211.0976,11.11287,0.7855785,,,,,0,0,211.0976,8815.577,7493.532,10094.18,12726.04,9948.555,11658.85,18669.9,10943.27,9252.563,8780.396
,0,20332,6,332.1225,7.278255,0.8425535,,,,,0,0,332.1225,11128.92,7994.982,7460.949,1541.233,0,8503.241,0,9072.383,11240.29,7334.724
,0,20333,5,271.1553,6.887052,0.8228886,,,,,0,0,271.1553,7083.562,11682.55,12131.07,13689.05,0,11788.88,0,9503.958,8120.379,13757.11
,0,20334,6,572.4553,3.71352,0.827887,,,,,0,0,572.4553,6671.072,11498.59,6259.192,3465.2,9188.237,8823.785,4388.61,7508.977,6384.967,8483.235
,0,20335,3,203.0163,2.053978,0.762862,,,,,0,0,203.0163,5861.011,7330.337,9611.151,11247.57,8502.609,8476.369,8577.071,4983.607,9354.198,5289.026
,0,20336,2,296.1335,2.941657,0.8240058,,,,,0,0,296.1335,11215.06,7021.574,4319.451,13964.51,3813.958,8344.177,2538.063,4075.083,5830.539,3437.971
,0,20337,3,422.9,13.83237,0.8434241,,,,,0,0,422.9,0,0,0,15082.63,0,13643.72,0,2815.435,1242.024,7121.646
,0,20338,10,416.2082,12.65006,0.8388965,,,,,0,0,416.2082,10884.56,13108.56,10628.82,20313.77,16285.61,19643.62,18011.3,19927.64,15897.01,14711.93
,0,20339,3,718.5286,6.809946,0.8448403,,,,,0,0,718.5286,19060.17,15432.74,12436.13,0,0,0,0,0,1045.554,0
,0,20340,8,461.2398,2.703053,0.8384514,,,,,0,0,461.2398,10569.65,17274.43,8166.291,10721.18,7626.984,5382.406,13443.57,4095.155,9366.383,7575.125
,0,20341,4,330.0864,1.392657,0.7941064,,,,,0,0,330.0864,13966.05,10021.3,13770.74,13116.24,3195.741,12699.63,4319.555,12116.47,10133.1,9608.224
,0,20342,2,774.2582,2.156291,0.7776684,,,,,0,0,774.2582,0,2474.216,2506.779,3391.29,11764.64,7320.291,9979.659,4882.379,2666.441,8308.092
,0,20343,4,157.8715,10.46586,0.6756097,,,,,0,0,157.8715,29306.68,24960.92,20998.35,18221.37,106581.1,18065.52,53221.29,22272.64,20423.45,26157.01
,0,20344,4,410.945,14.05333,0.8438056,,,,,0,0,410.945,0,0,0,0,3920.32,0,3667.173,6415.395,17676.36,20018.8
,0,20345,3,435.0103,13.39549,0.8456338,,,,,0,0,435.0103,0,2495.054,0,0,0,0,0,21270.74,18804.31,15646.64
,0,20346,2,224.8766,11.12523,0.8394865,,,,,0,0,224.8766,0,0,0,2567.413,9713.31,9266.71,19451.53,0,391.8453,0
,0,20347,2,505.1007,2.477961,0.8477333,,,,,0,0,505.1007,17768.4,0,10627.75,7280.208,45181.68,15888.72,40509.5,9347.827,14909.84,5360.313
,0,20348,3,346.0649,14.11018,0.848466,,,,,0,0,346.0649,0,0,0,0,0,0,0,9079.384,15543.74,23467.94
,0,20349,3,142.9679,12.81043,0.8461201,,,,,0,0,142.9679,0,0,0,0,0,0,0,11599.99,20261.54,13569.98
,0,20350,6,436.1907,2.86362,0.8334861,,,,,0,0,436.1907,13760.29,7447.525,8803.557,2312.077,11701.21,2233.807,5774.842,6564.43,3015.884,8058.673
,0,20351,3,219.124,2.677247,0.7874182,,,,,0,0,219.124,2171.115,6199.745,7722.187,2464.58,10296.6,2420.543,8488.555,4970.731,7182.227,11170.88
,0,20352,9,422.2117,6.887267,0.8446212,,,,,0,0,422.2117,15612.42,21897,28021.43,45144.93,45913.58,33289.39,53308.68,43297.22,45114.2,48870.67
,0,20353,2,150.0173,14.31448,0.6865153,,,,,0,0,150.0173,0,0,379.2725,2985.818,21182.04,3735.196,21268.85,0,1136.21,633.898
,0,20354,2,179.0701,14.1402,0.8258592,,,,,0,0,179.0701,0,0,893.0498,9440.558,13311.27,13660.43,14826.42,626.7939,1377.437,1074.366
,0,20355,3,90.92348,11.78245,0.8042139,,,,,0,0,90.92348,3833.323,6868.48,6607.406,9490.296,10806.37,5729.81,10141.63,5359.034,8486.791,6652.287
,0,20356,2,146.054,6.110837,0.7832691,,,,,0,0,146.054,4061.826,6414.977,3836.431,5379.751,6644.957,13973.57,0,5723.562,5355.27,9285.827
,0,20357,2,190.9754,9.319962,0.8431044,,,,,0,0,190.9754,0,0,0,0,18681.87,0,18751.15,0,0,1654.777
,0,20358,9,255.2771,2.310602,0.8527228,,,,,0,0,255.2771,112281.2,129560.8,219875.9,164095.3,143281.2,115882.9,180724,70958.09,127784.9,46415.12
,0,20359,2,223.0249,13.60777,0.8266708,,,,,0,0,223.0249,0,0,0,1573.902,15357.83,897.8284,9350.569,5798.501,2387.836,3202.707
,0,20360,2,496.8325,13.24865,0.782271,,,,,0,0,496.8325,6085.564,12130.18,5739.966,1142.85,0,1051.45,0,0,0,0
,0,20361,2,365.0906,6.815817,0.6811994,,,,,0,0,365.0906,6349.255,3734.762,3441.922,11612.68,0,6070.273,0,4428.128,1431.787,2484.54
,0,20362,3,322.9854,14.47649,0.8454234,,,,,0,0,322.9854,0,0,0,0,0,0,0,23368.21,15493.35,19320.09
,0,20363,2,326.2056,2.557813,0.8310902,,,,,0,0,326.2056,10862.32,5276.213,9180.505,6481.078,7224.143,5511.974,20512.56,6412.865,7621.664,1549.173
,0,20364,3,765.5113,4.221056,0.845048,,,,,0,0,765.5113,0,0,0,0,0,0,0,21704.01,22855.33,19436.16
,0,20365,6,440.3619,2.199423,0.8426453,,,,,0,0,440.3619,0,0,1762.586,12916.92,16095.8,16345.75,14278.99,21158.74,15581.31,12568.78
,0,20366,3,296.0889,11.2956,0.7756571,,,,,0,0,296.0889,6065.469,6235.127,3343.962,10997.16,2636.565,4680.443,2050.053,5931.095,3104.949,4617.37
,0,20367,4,353.1607,6.936819,0.833403,,,,,0,0,353.1607,9518.328,8584.405,5922.152,10010.52,13212.06,15833.56,4999.979,9206.097,18191.46,11316.18
,0,20368,2,278.14,2.541207,0.7475283,,,,,0,0,278.14,2993.377,4693.289,8474.679,4241.339,10203.66,3814.991,6766.738,4154.798,10067.07,8023.609
,0,20369,3,366.8271,13.68513,0.8281123,,,,,0,0,366.8271,3813.429,13823.45,13311.08,0,13376.18,0,15285.67,0,929.2337,7974.572
,0,20370,4,386.1979,4.008818,0.8264003,,,,,0,0,386.1979,7936.095,5226.471,8595.845,18715.41,13158.24,11373.02,10563.75,3629.217,17098.32,11479.83
,0,20371,3,128.0483,13.23331,0.8463977,,,,,0,0,128.0483,0,0,1487.739,0,0,0,0,16664.77,19251.05,16727.37
,0,20372,2,472.2998,2.466732,0.8067066,,,,,0,0,472.2998,2639.892,6329.803,7515.382,22493.01,9674.431,6999.632,19395.51,17359.72,8864.659,6334.793
,0,20373,4,532.3004,2.491158,0.8251581,,,,,0,0,532.3004,16854.66,8472.392,4182.431,7542.624,25685.73,21355.51,20300.74,8956.462,22699.97,10923.54
,0,20374,10,543.0823,1.91946,0.8545623,,,,,0,0,543.0823,429301.4,457490.8,439807.3,510917.5,685850.8,558211.1,699463.7,537260.6,541350.9,597789.8
,0,20375,7,332.0112,6.719506,0.8466777,,,,,0,0,332.0112,13230.09,15663.86,8886.637,2354.882,4821.487,13470.34,4498.694,6248.106,4521.184,8964.602
,0,20376,8,341.0878,11.07684,0.844084,,,,,0,0,341.0878,2014.996,4709.514,1751.625,14302.82,11701.43,7256.708,11094.11,6538.563,6509.371,6145.785
,0,20377,5,395.244,6.893747,0.8200808,,,,,0,0,395.244,1706.554,5047.936,6010.199,11360.38,0,5365.245,6175.908,6628.61,6607.209,4768.142
,0,20378,4,200.9962,2.115073,0.8361459,,,,,0,0,200.9962,11709.37,11070.14,8469.062,3218.948,9209.407,4390.958,2959.724,3538.76,5719.47,4430.596
,0,20379,7,235.0056,6.772277,0.8453485,,,,,0,0,235.0056,13608.22,13687.52,13829.82,4547.929,0,11743.71,0,4985.444,4473.988,7964.941
,0,20380,3,221.969,7.578494,0.7514162,,,,,0,0,221.969,0,0,0,9464.376,16750.13,9554.675,18794.17,651.2286,669.2404,1026.522
,0,20381,4,335.9022,3.517988,0.8251517,,,,,0,0,335.9022,17793.14,12570.45,11950.71,13208.72,1489.789,11755.55,1157.911,9780.848,14209.12,12119.98
,0,20382,7,275.0412,11.09299,0.8268335,,,,,0,0,275.0412,923.4834,1269.667,632.0947,13666.35,7444.334,7541.406,6572.374,2089.138,3536.523,5024.334
,0,20383,8,568.2691,2.723853,0.8437585,,,,,0,0,568.2691,13733.69,9634.8,9374.223,15660.21,15926.96,19882.91,24188.13,20633.25,20167.17,20244.07
,0,20384,3,276.0333,13.00358,0.837136,,,,,0,0,276.0333,2123.147,706.6718,0,0,0,0,0,16247.08,13872.32,19286.34
,0,20385,4,590.1698,12.97808,0.8472325,,,,,0,0,590.1698,0,0,0,15062.79,20305.58,14014.51,16568.73,0,0,0
,0,20386,4,317.0038,8.13947,0.8437728,,,,,0,0,317.0038,0,0,0,15711.62,20391.69,17449.72,21508.21,0,1975.427,667.2804
,0,20387,2,484.8503,13.59886,0.8302069,,,,,0,0,484.8503,9527.392,14130.52,4803.097,5218.263,319.3633,4634.069,0,1307.936,0,0
,0,20388,4,448.2328,2.692944,0.850571,,,,,0,0,448.2328,3954.757,4904.89,8455.935,38100.45,60931.22,23094.81,50096.06,6395.234,7184.988,8921.43
,0,20389,6,237.0029,6.84523,0.8409263,,,,,0,0,237.0029,19345.03,17825.33,18190.21,6760.613,0,14098.34,0,6141.723,7689.638,11005.27
,0,20390,4,352.0194,14.12921,0.8450083,,,,,0,0,352.0194,831.9312,1163.352,661.8666,16845.37,12721.3,16342.46,13037.03,0,433.6812,0
,0,20391,2,600.9351,14.05915,0.8396701,,,,,0,0,600.9351,5235.82,0,0,0,19132.74,0,11541.49,1622.474,0,0
,0,20392,2,453.228,4.017834,0.7848539,,,,,0,0,453.228,9502.535,4221.231,0,4927.263,0,8451.904,10523.31,4830.616,6461.54,11750.57
,0,20393,2,560.3199,3.510946,0.8424948,,,,,0,0,560.3199,0,1027.781,2887.436,0,11575.17,1634.887,5076.501,0,1283.22,1241.798
,0,20394,2,240.9823,13.27971,0.8449572,,,,,0,0,240.9823,0,0,0,0,0,0,0,23287.23,10940.54,2919.789
,0,20395,3,302.0083,11.27381,0.8404402,,,,,0,0,302.0083,633.8149,0,0,1630.736,1515.078,1534.407,1082.57,4794.408,12464.31,20019.38
,0,20396,6,218.0459,4.007852,0.7923295,,,,,0,0,218.0459,3721.062,4601.27,6410.188,4231.927,6414.445,10877.64,5479.891,9563.19,8172.331,5682.217
,0,20397,7,210.0078,13.87923,0.8303121,,,,,0,0,210.0078,1815.823,2053.623,2596.601,12129.32,26441.76,17999.6,18176.72,10710.45,8078.393,14319.67
,0,20398,6,863.3905,2.746563,0.8034533,,,,,0,0,863.3905,9273.545,6471.405,8975.533,2032.544,11984.83,6696.588,3497.827,7108.005,11247.58,7027.638
,0,20399,7,495.2971,2.522215,0.849135,,,,,0,0,495.2971,27909.85,29183.86,15780.69,42278.5,57557.99,38257.46,77664.55,27971.62,69797.07,21849.61
,0,20400,3,651.4309,2.524108,0.8401797,,,,,0,0,651.4309,20910.88,8844.243,9515.063,23907.16,9604.013,11746.28,32228.4,44505.7,10706.69,25335.76
,0,20401,5,157.8724,10.502,0.6793989,,,,,0,0,157.8724,37209.73,31699.71,30938.26,29250.49,108879.1,28212.4,69206.75,31998.72,33886.61,32796.96
,0,20402,4,308.9054,13.82038,0.8389257,,,,,0,0,308.9054,0,1748.348,0,19045.79,0,24588.46,0,14743.4,13377.76,11460.23
,0,20403,7,309.0976,11.07815,0.8300024,,,,,0,0,309.0976,798.248,2249.395,2240.148,8435.606,9367.532,15507.46,14734.56,6606.522,6088.716,9946.881
,0,20404,2,365.9806,2.777578,0.8457236,,,,,0,0,365.9806,8097.873,15368.13,19354.31,1493.098,0,3858.396,0,0,0,1602.351
,0,20405,3,809.3792,2.323786,0.8564324,,,,,0,0,809.3792,0,11116.65,0,17861.29,30822.74,0,17125.36,1105383,991084.2,807828.7
,0,20406,8,310.2835,3.820342,0.8497778,,,,,0,0,310.2835,9082.522,8826.98,6742.012,11710.98,6148.926,9898.413,4160.885,63021.7,59199.74,48775.94
,0,20407,5,239.0327,2.993454,0.8429204,,,,,0,0,239.0327,5216.135,5714.417,4895.062,6612.705,20857.61,7286.572,18037.2,8792.362,8007.057,6413.223
,0,20408,7,393.1034,11.61475,0.8286237,,,,,0,0,393.1034,10181.48,10275.27,5153.232,12933.79,7526.908,9387.479,3968.78,4147.239,4292.398,12088.76
,0,20409,2,435.2231,4.009742,0.7853206,,,,,0,0,435.2231,11063.5,11741.34,5737.309,3972.251,2746.089,1931.546,2927.678,2569.595,4712.982,4032.26
,0,20410,7,471.2603,6.890141,0.8471137,,,,,0,0,471.2603,8723.497,6655.635,7517.272,17628.39,8228.459,8429.515,10015.66,9868.121,4857.281,10070.73
,0,20411,8,235.0824,12.73318,0.8237829,,,,,0,0,235.0824,9970.241,10389.76,7907.666,7310.74,7626.973,9236.189,8475.273,15823.86,17316.4,15174.2
,0,20412,4,295.0225,1.961662,0.8293513,,,,,0,0,295.0225,19940.23,17591.07,13161.73,16061.08,15481.41,8080.481,9870.733,11633.72,11411.58,10658.48
,0,20413,3,489.198,3.999337,0.8442345,,,,,0,0,489.198,16214.47,22003.53,5655.156,3604.61,6072.867,5715.245,8426.27,10820.53,13929.79,14154.9
,0,20414,5,97.95659,3.77649,0.8446004,,,,,0,0,97.95659,7641.729,7840.794,4350.462,10873.9,5158.93,16418.82,2318.233,10275.94,3502.243,6311.957
,0,20415,4,430.196,2.561067,0.8442509,,,,,0,0,430.196,11162.4,8673.997,8971.714,24289.37,47974.57,50443.92,25873.35,9767.552,8106.996,9554.028
,0,20416,3,279.233,11.30866,0.7010988,,,,,0,0,279.233,6629.1,3591.207,4383.257,4668.256,5545.379,3938.519,5969.162,14263.33,4874.363,4393.929
,0,20417,2,196.9839,5.145059,0.7897016,,,,,0,0,196.9839,6800.75,7760.24,3907.276,12646.12,3369.823,6562.495,3434.766,6254.195,6814.891,6560.016
,0,20418,3,207.0873,11.12769,0.8467967,,,,,0,0,207.0873,23201.8,21566.27,22762.93,2286.19,941.7505,1313.531,656.8082,1606.021,2388.295,811.2433
,0,20419,4,205.9507,12.02065,0.8412444,,,,,0,0,205.9507,0,455.1879,0,14828.73,22985.6,20007.84,23623.12,0,0,0
,0,20420,3,278.1119,2.571973,0.8044772,,,,,0,0,278.1119,4347.165,8407.876,5725.131,10417.87,5055.988,13239.72,14090.66,6708.474,5920.619,8420.368
,0,20421,10,210.8476,2.145497,0.8401281,,,,,0,0,210.8476,11898.69,10625.03,7894.328,9922.223,12984.21,16058.25,10365.61,5666.466,13661.1,8708.174
,0,20422,3,537.287,2.4365,0.8172832,,,,,0,0,537.287,5389.908,10393.83,5659.467,20624.81,10059.12,17127.47,28252.71,7472.881,10569.99,13435.25
,0,20423,3,116.0316,10.93632,0.8455304,,,,,0,0,116.0316,474.9878,498.6076,909.3771,0,0,0,0,21172.66,16054.18,18677.7
,0,20424,4,343.2947,2.494231,0.8486977,,,,,0,0,343.2947,31126.55,30531.06,34985,0,0,0,0,22999.54,14111.74,10117.57
,0,20425,3,221.0397,2.761454,0.8250468,,,,,0,0,221.0397,5288.546,15557.83,13641.51,1359.561,3705.285,0,3580.962,0,916.0245,1151.613
,0,20426,3,239.0354,2.079484,0.8410063,,,,,0,0,239.0354,9285.378,4935.315,4061.936,12873.61,15655.46,7343.36,10305.44,17125.74,4144.13,5006.392
,0,20427,2,125.022,4.946229,0.833374,,,,,0,0,125.022,8577.023,8777.208,10473.94,14343.53,3359.429,11493.18,2857.3,7748.608,10482.23,8921.856
,0,20428,2,173.0648,1.48351,0.8110742,,,,,0,0,173.0648,13332.85,12657.71,6786.61,11897.66,4257.303,12031.19,3605.394,9008.199,7249.795,5677.582
,0,20429,9,729.0984,1.874445,0.8482491,,,,,0,0,729.0984,51716.6,35384.55,22945.87,61610.82,65038.88,39259.2,69325.49,47724.86,58404.54,43037.05
,0,20430,4,793.4609,2.047327,0.7949204,,,,,0,0,793.4609,70439.31,23349.62,28759.61,42955.3,41670.36,20744.76,31319.55,37862.25,29810.37,33211.26
,0,20431,9,167.0161,11.12922,0.8438439,,,,,0,0,167.0161,12456.92,10215.7,9866.179,9288.426,10956.5,21036.46,8027.98,11245.58,11843.29,11763.18
,0,20432,5,359.2594,3.925225,0.8277459,,,,,0,0,359.2594,11902.29,8555.827,14716.67,3543.321,3789.529,13045.73,2974.189,4934.503,4607.181,3217.612
,0,20433,4,475.8576,13.34618,0.8335137,,,,,0,0,475.8576,3201.787,4192.659,6739.414,0,350.3223,0,0,22070.76,15754.34,11930.93
,0,20434,8,243.0344,6.839002,0.8301492,,,,,0,0,243.0344,9753.599,12557.74,14323.6,20773.99,0,11263.63,0,8178.483,7187.103,12563.1
,0,20435,2,550.8134,13.89593,0.8405615,,,,,0,0,550.8134,15175.26,19829.34,36337.5,0,0,0,0,0,0,4132.44
,0,20436,6,452.1854,6.890687,0.8412506,,,,,0,0,452.1854,12696.15,8240.612,11081.9,8404.337,0,8917.062,5246.356,10413.65,11379.84,10147.31
,0,20437,3,164.837,6.842444,0.8425794,,,,,0,0,164.837,11372.43,10481.98,8030.358,4956.48,3936.673,0,3672.433,5377.798,749.2998,2773.028
,0,20438,2,253.0849,2.307363,0.8502523,,,,,0,0,253.0849,0,0,1650.021,0,4731.146,0,0,155027.2,204715.2,175838.1
,0,20439,2,446.7155,13.63274,0.8438204,,,,,0,0,446.7155,0,3066.114,2336.307,0,18920.51,0,23547.9,0,723.9138,886.4037
,0,20440,5,605.2789,2.661862,0.7898073,,,,,0,0,605.2789,25043.97,8958.169,10838.56,14351.99,11954.46,8023,19012.1,29615.18,14494.17,10510.39
,0,20441,3,175.0128,13.78243,0.8379689,,,,,0,0,175.0128,11792,12516.29,10555.09,0,0,0,1038.063,8399.716,11975.04,11495.25
,0,20442,2,413.2087,2.572024,0.8480932,,,,,0,0,413.2087,3709.973,6869.664,6604.086,8219.769,15979.42,3005.349,9506.16,5642.811,5308.424,7072.014
,0,20443,3,390.8581,13.81019,0.8364663,,,,,0,0,390.8581,46970.36,34328.3,38656.6,0,2024.76,1787.312,0,36814,19815.86,21360.72
,0,20444,7,235.1188,3.140625,0.8412994,,,,,0,0,235.1188,5717.655,5412.06,3674.398,4379.737,10640.82,6868.678,13100.23,3934.391,5152.261,3723.058
,0,20445,2,372.8082,14.12759,0.8345739,,,,,0,0,372.8082,2870.295,1980.253,1698.096,20412.58,0,10673.31,0,0,0,0
,0,20446,10,169.0142,11.06787,0.8407976,,,,,0,0,169.0142,7655.777,7450.076,5977.282,18941.27,13431.28,19402.82,12591.76,11066.71,10859.26,13956.9
,0,20447,2,589.2816,2.518444,0.7851501,,,,,0,0,589.2816,7444.279,3870.834,8397.304,6701.082,14717.88,6413.175,12258.16,8373.534,9178.02,9101.057
,0,20448,3,281.0361,7.246571,0.8439866,,,,,0,0,281.0361,742.5634,0,1439.777,0,0,0,0,15828.27,15691.61,16057.51
,0,20449,6,349.2385,4.00601,0.8456066,,,,,0,0,349.2385,5765.476,10981.16,20932.31,11584.61,13428.5,12006.74,15736.29,18006.73,4634.924,20488.26
,0,20450,4,250.0361,11.24754,0.8346397,,,,,0,0,250.0361,540.4783,1202.436,729.7474,16035.32,12642.03,17769.68,17976.78,914.0926,436.4418,704.1396
