"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
21273,543.9648,14.2691,NA,NA,1.71374567917121,FALSE,13448.2,16809.84,14397.43,302,234,2126,1626,418,1618,1776
21274,406.9389,13.79803,NA,NA,0,TRUE,1500,679,82,8029.488,272,10192.72,1871,3032.453,4310.713,3621.404
21278,301.27495,3.8237015,NA,NA,0,TRUE,8712.496,7874.117,10956.96,9489.12,9338.152,7376.514,8438.026,11343.66,10845.23,8178.852
21279,325.1145,1.491715,"C12H22O10 ; C13H18N4O6","2-O-a-L-Fucopyranosyl-galactose ; 6,7-Dimethyl-8-(1-D-ribityl)lumazine",0,TRUE,8736.974,12720.51,3967.193,9229.077,2681.513,9834.483,2334,8279.316,6239.185,4370.057
21280,308.0627,6.096738,NA,NA,0,FALSE,12663.11,8645.731,10996.93,7634.295,2506.335,6305.689,2580.915,16393.55,15614.48,12303.75
21281,312.8231,12.10996,NA,NA,0,TRUE,22641.21,8182.151,12696.66,8052.771,10970.63,5963.723,8611.894,6823.334,6853.684,3958.475
21282,103.0311,11.63562,NA,NA,0,FALSE,4593.478,3784.596,7076.381,2042,2096,1023,1992,5749.527,6854.273,13005.72
21283,146.9234,8.632174,NA,NA,0,TRUE,3087.799,4242.3,4953.343,2915.487,19412.63,1452,21193,3356.536,5894.217,4526.027
21284,118.076,11.00474,NA,NA,2.54985870865753,FALSE,471,1098,772,2326,1171,1108,1645,16522.19,18701.11,19806.34
21285,419.0568,13.65535,NA,NA,0,FALSE,18298.1,16476.11,9479.48,2078,703,1016,645,4225.723,9,553
21286,423.2146,6.884162,"C19H37O8P","PA(8:0/8:0)",0,TRUE,3258.388,4528.694,4409.758,10624.04,7457.933,6054.209,5000.862,10229.2,12421.09,6558.782
21287,503.9598,14.23058,NA,NA,0,FALSE,13999.7,15660.09,18196.25,577,951,587,1241,13256.96,14780,17210.31
21288,303.1967,6.597376,"C19H28O3","3a,16b-Dihydroxyandrostenone",0,TRUE,6449.902,11766.38,9205.996,12873.41,5093.61,3318.247,3952.357,3913.673,9268.778,6213.464
21289,156.97055,13.409585,NA,NA,3.61654370347525,FALSE,111236,98799.57,108743.2,12751.91,13488.43,13944.76,12352.79,13504.06,15007.71,14955.28
21290,516.7973,13.53439,NA,NA,2.18908229467072,FALSE,11210.06,12176.51,13485.98,1051,3100.812,1892,5393.246,2707.176,2131,1390
21292,799.3164,8.667684,NA,NA,1.80277459388181,FALSE,2202,522,1255,1386,51,1352,2375,14297.83,14636.1,18910.94
21293,240.008,11.374,NA,NA,0,TRUE,1459,1884,1625,17885.8,17695.13,14437.28,15428.59,80,1024,2162
21294,370.0732,9.650229,NA,NA,0,TRUE,133,2414,1544,1351,18202.77,3331.954,22132.1,660,2446,1774
21295,375.2888,2.550005,"C24H40O3","Allolithocholic acid",2.53881672873541,FALSE,4979.709,3697.271,7448.437,7273.123,5676.575,11647.4,19505.96,101913.8,83045.16,122247.9
21296,387.2024,6.884644,"C19H32O8","5a,6a-Epoxy-7E-megastigmene-3a,9e-diol 3-glucoside",0,TRUE,9790.161,9240.927,12119.69,16976.87,3862.082,11502.69,5960.955,8043.425,12580.46,9405.444
21297,358.243,7.332184,NA,NA,0,FALSE,443,1680,38,1058,2129,885,786,18686.66,15591.36,17346.37
21298,494.2535,2.695589,NA,NA,2.08584202616685,FALSE,249,2161,1624,2568.185,3328.523,1777,7611.289,235615.3,217839.6,240930.5
21299,130.0395,9.633249,NA,NA,2.32160910555491,FALSE,1475,628,890,1033,3936.962,1175,2670.797,10882.33,15384.19,14408.1
21300,191.0749,2.282358,NA,NA,0,TRUE,4285.667,3728.198,336,7001.863,17265.67,7297.316,8544.671,11838.18,3512.669,11852.6
21301,331.183,6.829654,NA,NA,0,TRUE,16927.82,9301.522,14933.18,14159.7,6775.412,12589.53,6405.875,16311.43,14467.38,17261.63
21302,367.1496,6.803515,"C21H24N2O2S","N-Desmethyleletriptan",0,TRUE,8015.732,13837.93,11333.02,9234.577,4026.888,10556.59,4635.478,5549.25,6331.344,6041.212
21303,153.9777,6.680619,NA,NA,0,TRUE,16192.67,17641.75,15229.41,5797.98,7882.848,11621.25,4606.821,12325.4,14230.73,9289.644
21304,290.8577,13.67649,NA,NA,0,TRUE,1254,759,6728.358,1255,19997.4,1685,18860.75,131,1265,2476
21305,411.0156,3.623355,NA,NA,0,TRUE,11995.61,7688.881,6159.994,7631.404,2768.757,12454.4,5328.381,8162.915,4383.961,4582.004
21306,138.9105,13.91677,NA,NA,3.04331303181909,TRUE,1203,1068,1490,13844.16,19765.12,12454.42,10841.91,12598.89,14575.45,15179.44
21308,156.0303,13.188,"C6H7NO4","2-Aminomuconic acid",0,TRUE,3803.428,5208.251,3083.126,7151.807,8818.932,5782.172,8967.105,5779.799,10113.85,17319.76
21309,165.9718,2.640103,NA,NA,0,TRUE,3129.521,5585.353,11054.8,1903,14952.57,3606.968,15831.42,1044,2097,289
21312,106.9228,6.816941,NA,NA,1.72033305595154,TRUE,16545.62,17214.33,15152.52,4337.401,8566.634,14282.99,9785.31,5135.857,4610.896,8280.588
21313,787.3392,2.723128,NA,NA,0,TRUE,3342.325,2618.066,1108,703,3674.655,5441.363,3293.714,6572.134,8435.573,14408.54
21315,198.0385,10.93386,NA,NA,2.7545366866358,FALSE,19486.11,18297.12,19071.51,1095,2432,2201,428,977,1771,1499
21316,761.5158,6.865887,NA,NA,2.61600521055827,FALSE,17637.66,17064.06,18820.53,17,1100,889,1221,1273,1805,915
21317,437.2043,13.20616,NA,NA,0,FALSE,12427.66,5133.518,5277.439,2155,1175,992,648,2086,1136,4
21318,581.2471,6.823657,NA,NA,0,TRUE,10579.95,13774.78,13079.76,11588.85,6040.937,11159.47,5807.547,10751.1,14228.56,15358.48
21319,330.0683,8.052801,NA,NA,2.07165536473514,FALSE,1511,806,2303,3324.482,2183,3702.53,20,19147.94,16568.67,16111
21320,103.9568,7.611846,NA,NA,0,TRUE,5107.764,4393.061,2594.834,3061.202,16757.85,896,4387.268,3003.007,763,2775.798
21321,327.1485,1.93567733333333,NA,NA,0,TRUE,38647.14,55865.51,62542.75,32534.19,117193.4,85002.5,124110.2,84017.24,32698.78,72276.8
21322,460.241,6.772903,NA,NA,2.1345702785705,FALSE,2237,2224,1239,3082.864,516,1826,2080,11070.59,14495.29,9782.243
21323,365.0828,6.820585,NA,NA,1.61782080303975,TRUE,12390.5,11670.07,6577.465,7314.537,7619.99,11866.35,2261,2543.984,3889.22,2700.41
21324,506.12505,2.341492,NA,NA,0,TRUE,147744.7,129728.9,125641.8,168258.9,136137.5,174460,151306.7,188842.7,87281.46,152028.1
21326,160.9373,14.02513,NA,NA,2.16655325812899,TRUE,2237,2304,1837,5401.506,15183.38,2871.296,17350.7,5217.691,6220.334,7655.877
21327,107.0251,3.45724,NA,NA,2.35085993585578,TRUE,15299.75,13266.42,12782.54,15810,5161.521,14995.62,6335.481,8315.035,8339.408,7870.466
21328,304.9792,1.251288,NA,NA,0,TRUE,43303.33,27603.28,26182.06,36914.45,9237.086,53825.87,6234.627,21874.17,27441.12,34377.86
21329,242.9602,11.8359,NA,NA,0,TRUE,10478.93,12523.37,10732.04,15503.02,13010.95,12786.82,6636.737,5542.729,9624.805,11092.23
21331,176.8952,1.531229,NA,NA,0,TRUE,11108.9,5135.282,4045.316,15137.97,1182,9103.929,1430,5485.958,5724.603,6447.031
21332,141.047,13.759135,NA,NA,0,TRUE,5820.643,9535.216,2935.819,27125.91,22491.43,21587.15,30913.46,10456.48,15853.97,13271.2
21333,162.9822,1.89921,NA,NA,0,TRUE,154725.1,469341.6,242253.4,440779.9,1660,85340.34,174,177185.8,138024.7,155512
21335,244.0577,11.74639,NA,NA,0,TRUE,8037.336,22980.13,10107.4,19448.53,46120.93,29391.87,116048.8,17901.79,9761.226,9533.343
21336,273.057,1.401511,"C18H10O3","4-Phenyl-1H,3H-naphtho[1,8-cd]pyran-1,3-dione",0,TRUE,12452.08,8584.147,4996.664,13327.98,1376,11442.16,761,3640.051,4486.822,3999.803
21337,354.0112,13.44418,NA,NA,1.54202731948379,FALSE,162,1391,912,2268,1217,2425,1266,15886.2,16294.91,13157.87
21338,255.1239,6.794636,"C13H20O5","1-Methoxy-1-(2,4,5-trimethoxyphenyl)-2-propanol",0,TRUE,9305.2,6021.462,4925.606,18370.72,7687.49,7585.786,198,9947.235,9309.097,6430.917
21339,248.1011,2.568868,NA,NA,0,TRUE,6970.087,11894.55,12251.67,5962.185,5060.625,11161.63,7605.488,6616.801,1934,7598.236
21342,196.84285,6.7577435,NA,NA,0,TRUE,13502.77,8238.567,12964.95,9877.362,9859.44,6378.549,20074.28,6449.5,7553.605,6605.471
21343,131.0169,3.234675,"C5H8O2S","3-Methyl sulfolene",0,TRUE,11280.51,6720.864,5360.444,13433.43,635,11892.63,1319,5369.624,3729.371,7456.482
21344,325.1658,7.288226,NA,NA,0,TRUE,8951.575,5694.382,5467.5,5474.812,6496.079,6084.686,3035.309,6283.305,8901.667,10358.17
21345,117.0079,5.028144,NA,NA,0,TRUE,4792.044,4285.906,4847.896,5212.565,15106.54,5366.286,12668.58,1801,5832.377,9329.511
21346,79.95246,1.93915,NA,NA,0,TRUE,8983.335,9219.279,7601.268,9470.985,11988.11,12329.54,11121.42,17715.25,7345.334,10860.35
21347,302.1441,5.936684,NA,NA,0,TRUE,9096.459,7658.952,5685.256,9995.563,3236.143,10436,619,4900.781,6776.321,7543.855
21348,189.0537,13.10241,NA,NA,0,FALSE,1809,9718.22,19788.74,1999,2280,132,949,2443,394,207
21350,370.1591,2.754183,NA,NA,0,TRUE,4818.514,4578.194,3420.033,4880.593,9887.44,5315.797,12047.9,8107.806,760,6018.724
21351,152.9781,5.819609,NA,NA,0,TRUE,8780.569,8743.521,8590.824,11698.86,3353.531,11301.5,384,4221.213,5377.428,6851.668
21352,403.9168,13.43067,NA,NA,1.95679496111234,FALSE,1416,1102,1243,2399,1630,2032,1892,15549.92,14519.92,6152.109
21353,96.99558,13.86885,NA,NA,0,FALSE,40228.78,19684.07,33679.97,1050,533,598,2372,35719.25,34752.36,62231.81
21355,681.1615,13.20055,NA,NA,0,FALSE,1243,2447,11,1505,1098,581,2116,5516.645,16406.8,7610.25
21356,452.1709,13.11088,NA,NA,1.97252807297872,FALSE,1544,1245,1360,364,1467,1123,1213,18936.46,8862.671,7872.492
21357,229.0989,3.959846,"C13H14N2O2","(1xi,3xi)-1,2,3,4-Tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",0,TRUE,8357.821,12666.6,9953.224,12716.63,14571.06,15612.38,13589.57,3521.155,10299.3,9061.272
21358,525.2261,6.891411,NA,NA,0,TRUE,10304.69,8533.22,11916.36,13379.6,7590.977,12454.74,2058,11156.25,9377.161,13669.42
21359,472.75,13.18828,NA,NA,2.09281444504934,TRUE,13760.23,13344.78,16171.11,5722.891,1088,8615.879,1619,1714,822,552
21360,297.0219,12.78737,NA,NA,1.83612334435308,FALSE,961,607,236,496,1938,407,10,7026.93,16044.45,9465.134
21361,341.953,6.969112,NA,NA,0,FALSE,987,135,1805,1883,118,1865,537,17374.56,658,970
21362,914.2353,14.59019,NA,NA,2.11239957672076,FALSE,15281.92,14446.5,16388.73,1703,1809,696,797,2442,1206,946
21363,145.09425,13.18967,NA,NA,2.21083545103699,FALSE,1924,1444,2295,1432,986,2444,1991,16656.28,10078.76,11413.05
21365,284.1122,2.276943,NA,NA,0,TRUE,125023.3,58157.89,59980.12,70487.51,57014.81,44700.57,76962.34,18315.12,29048.71,34583.36
21367,204.0103,13.40526,NA,NA,1.35572885791508,FALSE,4367.589,2923.408,2335,1893,1639,549,1540,16513.28,8990.906,7661.171
21368,353.109,6.787416,NA,NA,0,TRUE,7621.563,9235.423,9480.038,10180.59,3478.985,12029.82,4115.769,6435.979,6335.127,4413.498
21369,321.0669,6.83075,NA,NA,0,TRUE,5443.61,15568.58,4135.86,10928.95,3332.484,13959.3,868,16071.59,14310.24,12132.24
21370,460.9843,14.03318,NA,NA,2.46320175169558,FALSE,1904,2339,1276,2066,55,2038,752,15127.27,16760.99,21424.72
21371,424.1404,2.0594,NA,NA,0,TRUE,2465,1703,1706,441,7580.395,695,13324.41,3304.118,1655,2634.089
21372,218.9499,8.640823,NA,NA,0,TRUE,11101.95,9335.483,7427.316,9983.05,18915.96,10220.53,19854.92,5314.278,9960.703,13593.22
21373,238.0392,11.80314,NA,NA,0,TRUE,987,2456,602,12910.71,13139.84,7822.074,10534.37,2010,1835,2226
21374,340.0119,5.406824,NA,NA,0,TRUE,8644.676,14011.23,12378.66,11608.6,3681.944,10682.3,2989.643,7562.608,4499.392,885
21375,514.8749,13.65466,NA,NA,2.60805976483286,FALSE,13248.09,17019.39,10302.62,2444,2210,3882.058,1048,1800,1963,2090
21376,714.5089,2.663378,"C39H74NO8P","PE(14:0/20:2(11Z,14Z))",3.01608968788535,FALSE,1349749,1250067,1020811,114956.2,132466.1,113551.5,130404.2,107616.3,145488.2,114505.4
21378,665.1888,13.21795,"C34H34O14","6-[4-(6-carboxy-5-{4-[(E)-2-(2,4-dihydroxyphenyl)ethenyl]-2,6-dihydroxyphenyl}-3-methylcyclohex-3-en-1-yl)-3-hydroxyphenoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0,FALSE,963,1952,519,1717,259,1920,300,826,17636.22,10943.82
21379,169.0983,2.927748,"C8H14N2O2","Levetiracetam",0,TRUE,9491.61,3674.14,8091.03,5681.188,12282.66,5869.311,8745.503,7828.154,4700.19,10142.61
21380,469.2177,6.899161,NA,NA,1.61156130295631,TRUE,6221.298,8236.971,9548.094,13883.34,9734.938,12508.1,4960.466,15364.71,19039.1,16508.91
21381,377.0909,7.032216,NA,NA,0,FALSE,12144.41,7330.796,8944.563,4915.186,65,7571.393,770,6417.828,2036,3801.102
21383,486.1576,12.76099,"C20H29N3O9S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1-hydroxy-3-(4-hydroxy-3-methoxyphenyl)propan-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",2.08538714565754,FALSE,426,350,1306,1934,785,1593,1897,17674.51,15625.16,17407.88
21385,323.1866,6.845032,"C18H28O5","Lactapiperanol D",0,TRUE,8718.793,6472.844,6348.505,9669.657,9019.246,9360.864,5626.954,9312.688,4470.791,12859.19
21386,425.0301,2.04706,NA,NA,0,TRUE,34063.82,18677.22,12885.59,22755.36,94320.69,22079.41,96800.66,18581.57,51351.16,25403.31
21388,426.8893,17.972,NA,NA,0,FALSE,8648.976,10589.81,13036.34,3098.887,1479,1784,1644,3442.193,522,1771
21390,382.3773,3.806987,NA,NA,0,TRUE,10979.83,5898.189,10018.73,3824.811,2097,9476.52,4493.123,3439.187,8624.783,9580.423
21391,149.9865,3.239253,NA,NA,0,TRUE,772,235,2079,13374.57,4915.847,8856.344,3701.954,3257.153,2217,348
21393,233.0055,2.20892,NA,NA,0,TRUE,12400.32,14547.68,10401.68,5475.859,12327.22,5887.292,3509.284,2704.718,8945.952,1769
21394,287.0546,6.908119,NA,NA,1.74979964032101,TRUE,15405.38,9395.523,12362.01,9716.834,401,7184.179,1686,3512.104,1513,2265
21396,339.1674,3.046148,NA,NA,0,TRUE,27220.57,16764.51,19660.22,21277.22,13851.51,20213.65,8973.335,14621.41,19234.96,14782.92
21397,303.9514,13.81253,NA,NA,0,FALSE,8519.63,11229.65,15944.26,1971,1469,444,3510.902,1032,61,4999.18
21398,478.9658,6.767815,NA,NA,1.58131762504427,TRUE,12096.64,14024.08,12565.13,12366.27,1602,9268.448,1432,5062.127,3263.29,6318.039
21401,397.1313,2.07423,"C15H22N6O5S","S-Adenosylmethionine",0,TRUE,8755.054,8369.138,10778.37,9586.989,13250.97,12066.08,29256.08,10322.9,9259.229,12654.37
21402,651.1733,2.161678,NA,NA,1.49491788549489,FALSE,20184.83,17797.01,10338.94,987,459,115,134,2440,1928,501
21404,568.3328,2.503282,NA,NA,1.42467357256351,FALSE,5290.555,2683.966,981,4876.62,1584,4421.593,2175,43789.57,55836.53,16396.93
21405,237.1346,6.750268,NA,NA,2.24464355931673,FALSE,16743.12,16263.32,13589.15,441,504,165,731,879,1928,1844
21406,452.2585,6.84127,NA,NA,2.0027621924471,FALSE,13962.16,17775.72,15717.75,10504.59,581,347,6624.522,5862.14,6491.282,4277.962
21407,279.0001,9.835258,NA,NA,0,TRUE,16662.04,13368.12,10804.73,15238.52,8791.071,17528.56,7733.855,10945.5,9709.691,7855.877
21408,306.8158,13.65788,NA,NA,0,TRUE,674,2278,5953.754,709,16882.08,591,16417.38,1387,17,3444.613
21409,808.3693,2.748062,NA,NA,0,TRUE,5783.465,9684.105,10756.2,2702.496,8564.68,13421.68,6896.931,6266.438,10204.06,4782.83
21410,374.1049,6.963113,NA,NA,1.69949147065671,FALSE,18122.17,21658.18,12532.55,4615.717,1833,5894.072,3570.146,7561.734,6650.71,6208.018
21411,521.8453,13.37808,NA,NA,0,FALSE,1334,2850.95,3799.553,2433,2260,2276,1699,10052.31,3421.151,4668.167
21412,292.0474,9.440381,NA,NA,0,TRUE,2347,1226,1668,1670,16481.97,2427,18768.82,2364,483,690
21413,345.2283,4.025042,"C18H34O6","Sorbitan laurate",0,TRUE,18356.34,15674.85,19540.89,17364.4,16609.32,19867.03,12684.77,24945.48,8237.862,14295.73
21414,248.9241,13.19741,NA,NA,0,TRUE,12709.62,11790.1,10955.81,15876.73,435,12874.12,2195,7011.987,3513.996,691
21415,378.2768,1.8946375,NA,NA,1.41614404518249,TRUE,246976.4,282873,261668.5,427402.6,484817,390909.6,417586.8,364556.7,325500.4,337413.3
21416,203.9712,15.59119,NA,NA,0,TRUE,95,1999,1027,3501.975,19025.71,6577.38,19434.29,2210,1546,1820
21417,636.29635,2.725023,NA,NA,0,TRUE,13755.48,14083.8,12227.38,11179.11,10929.49,10920.27,13078.46,20554.48,9507.986,11256.38
21418,383.1937,13.2891,NA,NA,0,FALSE,15982.77,9299.838,7806.357,1176,1051,2786.923,2259,3786.279,929,2393
21419,298.1933,3.934427,NA,NA,0,TRUE,10653.24,6106.428,6278.806,9307.051,21730.4,7538.817,6519.307,14929.88,7109.629,9854.879
21420,192.9496,5.875176,NA,NA,0,FALSE,1988,17053.14,12289.83,3291.761,1891,2118,949,15368.31,3087.516,1416
21422,252.8002,2.230562,NA,NA,0,TRUE,6727.5,5453.767,7537.546,6557.529,15752.73,4927.643,9985.425,3220.579,6059.955,12938.91
21425,484.3827,2.634142,NA,NA,1.48780940085923,FALSE,1407,358,1573,4521.6,935,1279,1609,9909.234,16536.34,7533.25
21426,107.0503,11.07953,"C7H8O","p-Cresol",0,TRUE,7703.675,5048.701,6913.044,11980.45,7862.952,10380.58,7243.638,6344.158,6858.613,6091.048
21427,177.0169,3.551745,NA,NA,0,TRUE,3582.968,5243.565,7096.381,7609.056,6113.377,6356.894,12019.28,6618.848,5377.441,6239.121
21430,326.0413,4.390111,NA,NA,0,TRUE,1382,35,974,391,15019.46,960,14725.09,645,1782,1043
21431,334.0569,14.20677,"C9H14N5O7P","Dihydroneopterin phosphate",1.52183768729424,FALSE,13619.27,10389.98,11084.45,2186,1789,136,2262,303,1966,262
21433,363.16,4.35885,NA,NA,0,TRUE,1419,1972,2237,2425,12770.03,891,11410.77,2003,1920,2111
21435,218.0751,3.963228,"C11H13N3S","ID11614",0,TRUE,6663.65,10925.03,5501.906,14246.13,12365.47,8365.095,10118.28,7488.369,4727.307,13137.09
21437,265.2138,6.845127,NA,NA,0,TRUE,14418.93,11508.59,11326.63,15977.98,435,16988.1,989,8255.466,9804.175,10564.02
21438,191.04925,16.14657,"C6H12N2O3S","Alanyl-Cysteine",1.46201728855498,TRUE,9565.413,10823.04,10446.66,14481.91,446,10825.18,728,3296.516,3238.272,1227
21439,467.2074,4.018307,NA,NA,0,TRUE,6739.773,3729.166,3977.592,15238.87,6997.347,5464.562,10587.86,9487.11,4627.104,10049.84
21441,257.1144,13.88924,"C11H18N2O5","gamma-L-Glutamyl-L-pipecolic acid",1.81318487555255,FALSE,1480,1439,2297,346,43,848,201,16504.55,10458.05,7112.547
21442,300.0758,12.76492,NA,NA,0,TRUE,24112.24,17179.12,16725.51,29103.28,15401.54,26750.44,21037.45,28072.24,26264.12,24254.42
21443,390.993,13.3527,NA,NA,1.58939145743163,FALSE,1971,2403,630,1288,761,1670,4,9825.964,19615.21,20281.84
21444,444.17,6.746059,"C21H27N5O4S","Glipizide",0,TRUE,14108.35,15248.13,10912.07,15748.39,5847.034,12080.43,4518.774,12848.8,11389.18,15024.83
21445,157.0809,16.64448,NA,NA,2.90791126074419,FALSE,2322,1650,1657,1782,1409,56,1495,14836.2,16856.55,18317.37
21446,322.1147,3.937624,NA,NA,0,TRUE,9913.902,5703.691,5405.93,5408.799,3597.866,7519.645,4130.578,4766.435,9550.993,12964.27
21447,409.3688,3.887475,NA,NA,0,FALSE,14566.79,13859.51,6083.935,10082.84,2654.729,4667.087,927,5045.441,13353.21,9393.84
21448,104.0354,7.125286,"C3H7NO3","L-Serine",0,TRUE,4579.653,5802.075,4914.617,7518.301,6270.826,862,1927,3463.646,12439.95,7329.938
21449,554.9832,13.08916,NA,NA,0,FALSE,2036,15796.31,18458.88,1562,2055,2009,99,918,920,2249
21450,522.3317,16.54872,NA,NA,1.99063410165376,FALSE,2476,993,2284,943,2386,718,711,14153.34,18887.25,17197.36
21451,240.485,14.18966,NA,NA,1.32744960282327,FALSE,11616.93,16784.35,9662.579,896,2288,1771,955,6174.813,3489.82,2667.973
21452,254.8364,7.06814,NA,NA,1.71660830270287,FALSE,20959.31,14701.01,13275.75,2283,2061,419,2353,7715.949,7724.01,7607.306
21453,618.5977,13.672,NA,NA,0,TRUE,1869,2180,1901,1326,9074.435,78,14107.67,2455,652,1776
21454,285.1346,6.879318,NA,NA,0,TRUE,15251.54,18501.48,11763.89,19817.82,4652.854,19731.26,7510.838,13105.54,16493.94,19469.69
21455,535.3853,2.6449185,NA,NA,0,TRUE,40758.18,41465.77,58395.82,63394.18,42763.15,43798.07,50467.09,60484.11,37280.94,53614.5
21456,333.0829,11.16229,"C17H19ClN2OS","Chlorpromazine-N-oxide",0,TRUE,3753.205,830,1613,16486.32,15453.55,12938.63,16779.03,4977.548,4997.635,4270.238
21457,676.4828,4.1134,NA,NA,1.38922276349281,FALSE,7575.902,6544.292,11656.5,1239,1573,1959,1760,1701,2409,649
21459,494.2131,2.588161,NA,NA,0,TRUE,2385,7507.599,7884.675,4283.681,55392.46,14154.81,76216.12,1072,298,1324
21460,611.8018,14.03441,NA,NA,0,FALSE,9912.487,28682.5,21636.74,308,1837,17,292,12,2376,2315
21461,175.9958,10.83218,NA,NA,0,TRUE,2064,6828.664,8507.518,2828.681,17922.31,1916,20846.91,13981.32,14092.75,15807.05
21462,196.0614,3.022583,"C9H11NO4","L-Dopa",0,TRUE,8625.831,10365.96,8893.724,13325.52,5419.491,7158.855,8913.389,7811.906,7483.598,15298.12
21463,655.4383,3.855359,NA,NA,0,TRUE,6334.125,3358.611,3932.217,3219.355,6513.809,9418.866,10575.06,4134.684,9478.278,6808.068
21464,677.3026,2.735332,NA,NA,0,TRUE,75941.23,74694.94,60732.21,49042.2,64774.54,47829.41,47821.92,51765.55,37435.12,50995.14
21465,349.136,11.13665,NA,NA,0,FALSE,1458,2226,252,1263,183,499,352,4859.289,9846.932,16989.68
21466,820.5633,4.1915705,NA,NA,1.95781840548423,FALSE,925,686,182,836,112,1717,2076,17730.71,16979,14772.7
21467,302.9684,13.97324,NA,NA,0,TRUE,3754.212,7120.852,5892.155,4244.569,11999.68,10467.9,10289.33,9480.336,8650.354,5865.634
21471,278.1024,2.6714315,"C14H17NO5","Niazirin",2.27241808059775,FALSE,26152.87,33682.46,37746.03,3293.103,4483.75,5963.696,6612.64,4922.868,3694.949,2493
21472,152.0717,7.596979,"C8H11NO2","Dopamine",0,TRUE,7038.184,4274.975,543,5819.697,6299.081,4750.042,10120.13,2122,4231.622,3296.6
21473,537.2706,6.882622,NA,NA,0,TRUE,3044.313,5652.766,6557.415,11682.78,5930.938,7198.781,4493.939,269,9333.55,8363.321
21474,655.2014,14.52196,NA,NA,0,FALSE,14505.84,15655.47,16207.82,1446,2281,1966,1615,2084,2457,172
21475,527.2285,4.012615,NA,NA,0,TRUE,4646.117,11761.11,4924.053,10439.37,5004.45,13595.83,6942.965,3399.532,5130.561,2924.226
21476,820.4147,3.956984,NA,NA,0,FALSE,17541.69,16794.39,5269.33,273,846,1256,949,348,2352,2267
21477,427.12755,2.899667,NA,NA,0,TRUE,11683.43,4826.291,6915.131,7770.807,3134.01,9772.699,1055,3718.113,3006.867,3218.521
21479,245.1143,11.07539,"C10H18N2O5","L-beta-aspartyl-L-leucine",1.49790077318471,TRUE,2775.471,1533,3067.957,14167.79,10297.43,11717.25,9058.785,6376.586,7435.124,6468.486
21480,273.0255,11.08356,NA,NA,0,TRUE,1514,1646,93,11238.52,5905.365,9568.866,3048.671,3730.747,2471,3769.94
21481,276.0257,8.908418,NA,NA,0,TRUE,1215,896,1860,14624.47,9768.508,17600.76,8143.641,759,342,2417
21482,87.03381,11.65873,NA,NA,0,FALSE,4023.953,3639.66,4349.924,2515.266,1140,1890,1857,6306.179,11129.48,6229.989
21483,503.0786,14.15773,"C30H16O8","Hypericin",1.80404502697648,FALSE,540,2209,572,1836,2124,1278,2164,13362.01,17551.51,16477.08
21484,251.0199,8.125569,NA,NA,0,TRUE,10939.6,10649.07,10361.55,14453.83,14756.88,14859.43,15667.84,12491.91,9505.015,12773.57
21485,775.3392,2.692082,NA,NA,0,TRUE,5961.262,7778.896,10499.86,4716.332,7692.766,8502.815,3113.17,15329.2,6781.391,6689.057
21486,767.7209,15.05188,NA,NA,2.6483196234721,FALSE,15210.65,12109.95,11314.64,2343,448,2276,1662,1248,1976,1415
21488,279.1028,3.982307,"C18H16O3","Phenprocoumon",0,TRUE,5060.662,3946.007,3912.756,11992.24,10171.11,7862.639,3271.939,9713.729,7496.186,1111
21490,575.2383,11.47222,NA,NA,0,TRUE,12248.06,6665.374,4358.417,11946.14,857,8889.323,3560.026,4546.716,2964.379,6513.449
21491,672.8157,13.58562,NA,NA,1.93136893628568,FALSE,11966.59,17428.23,14902.36,677,1610,2857.497,852,1556,2464,830
