"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
6869,511.23405,2.522425,NA,NA,0,NA,23536.8348516099,41275.2414050344,48522.953180815,57531.7863486203,43256.2834767886,70848.383166439
6870,467.2075,2.50205,NA,NA,0,NA,38635.1040767021,46391.2744032663,31702.7110262796,42529.6057998594,61302.8336692802,55560.487280792
6872,362.1975,4.015556,NA,NA,0,NA,56878.7203938606,70334.4390987926,42538.8739520454,57137.9416834323,68351.1148158105,79275.5495330238
6873,617.38725,1.919011,"C39H54O6","3-O-cis-Coumaroylmaslinic acid",1.49955768214251,NA,46364.4231520198,39349.6601076852,34202.4546265552,53653.0587989359,71771.9101517552,56496.5931471343
6874,505.0353,1.878369,NA,NA,0,NA,32617.4603487683,63491.1770045916,56971.2768498038,56761.0942135985,47740.3937584188,37860.2101950794
6876,642.4459,2.239139,NA,NA,0,NA,39140.1379010971,40399.2395697901,55967.7164813806,68988.4110837899,78042.1407036686,31737.6232185826
6877,253.2917,2.327605,NA,NA,2.37837718559541,NA,1433.11038807887,853.60579771322,2721.15908547132,40195.457840333,50579.499830418,61264.5731013588
6878,354.0001,13.2327,"C14H14INO2","3-Iodothyronamine",2.36657194578626,NA,79199.029443461,93053.0351436829,85860.9564325635,2207.15544608977,2079.52273478255,666.996273402457
6879,403.1917,2.45507,NA,NA,0,NA,39429.566761731,25449.3343421372,28534.1783188492,54110.6381775672,24071.8352678085,36743.4790075055
6880,575.3593,2.42362,"C33H52O8","Collettiside I",0,NA,24581.4094210344,46146.7630237885,61195.3001888236,68203.6690785343,51657.9172366045,57669.2876623844
6881,462.0668,13.99059,"C14H18N5O11P","Adenylsuccinic acid",2.11767472540347,NA,63965.9465775609,74636.9568736908,55753.336566296,207.934264151932,1445.68890028627,836.670764004836
6882,550.3038,2.545906,NA,NA,0,NA,41057.5339332212,26799.7542746419,35326.4063411622,41100.1054251598,28274.7111295399,40439.8962937234
6883,381.2133,2.639242,NA,NA,0,NA,52259.0087068451,29706.181983926,37062.0094699118,51947.7975292412,62014.7229667284,66679.9782541213
6884,399.1814,4.013967,"C23H28O6","Melleolide",0,NA,86647.8133078649,116460.50662785,88830.7536737232,79516.666559135,92057.9967780806,91104.1336059585
6885,170.0935,4.021864,NA,NA,0,NA,80292.541100331,69735.8369184874,72052.5809045605,42775.9697498034,63927.4437203433,64935.0223893885
6887,310.1663,4.018706,NA,NA,0,NA,65321.4026354716,78114.8336517722,52919.1097753392,60257.2322555123,59027.0278549169,62946.4178567136
6888,226.9969,2.671787,NA,NA,0,NA,61870.5014391575,72777.1854712408,93001.2623613471,1861.87010836959,8846.43545642134,28889.9586902693
6889,984.7169,13.41281,NA,NA,1.4519916012618,NA,58807.4866489562,39767.4156742588,79799.7850827976,53.4143063876521,1798.79694697324,1082.40623315311
6890,593.2814,4.013983,NA,NA,0,NA,57886.8398050262,81216.6792925067,51953.1647778247,60335.989742627,72697.4933964601,64698.3459778131
6891,334.2028,2.498972,NA,NA,0,NA,6291.79158125768,11753.1737445345,21823.6404672901,35700.1765826311,60183.1192499882,35446.7465887806
6892,387.1146,13.66973,NA,NA,2.82440122048162,NA,2200.29774636686,2529.69634843137,2873.22379272037,83240.4926202952,64073.7341343668,43635.344770734
6893,316.192,4.012417,"C19H27NO3","Nateglinide",0,NA,42829.6706889131,51390.8813503126,37883.2987140879,44119.6447800608,75653.0566541617,78337.2495999927
6894,371.1711,4.021875,NA,NA,0,NA,36261.5122446985,67696.3637121646,36299.0655992866,13895.8748807827,46643.6460342408,8812.53028952837
6895,431.2643,2.672456,NA,NA,0,NA,57534.7481376386,78064.8176870624,50988.1615495376,77960.0496735019,72344.5907588862,85010.0012365639
6896,79.95586,6.774081,NA,NA,2.50926919165108,NA,2341.1872468846,631.312621225402,821.001173588863,92952.510726154,99482.176601458,103289.346154198
6897,698.50325,2.5831445,NA,NA,2.18667259067585,NA,619.693662433489,2683.07864020796,1059.2133899473,51483.4841326975,39141.6161570246,69677.0635996472
6898,354.2289,2.550684,NA,NA,1.57918641817432,NA,12254.3596221805,12929.4047439433,5205.02888842711,35539.4185969423,41320.4297444919,71496.9492796553
6899,492.2242,2.522408,NA,NA,0,NA,14705.7488752514,29581.6978050928,29670.7386614662,63252.5634836968,19074.0554828054,80875.0241491764
6900,285.0654,2.489525,NA,NA,0,NA,53318.9930653888,50570.9196248608,88780.6072322703,16254.8128014344,33565.0913053629,39255.9681570265
6901,574.062,1.88772,NA,NA,0,NA,52924.3263520635,36014.7289567444,22073.0320383605,25412.8005525563,26350.5168097543,35436.4393510469
6902,312.2264,4.007678,NA,NA,0,NA,76727.0351009395,79665.8064881041,83214.0420011302,45045.1907122618,36011.5725298825,18390.9790307619
6903,449.0278,1.917436,NA,NA,0,NA,11943.0928889664,24260.9550206334,42684.7817044745,12339.2293803425,27681.0690114934,31588.2219041849
6904,598.7867,13.86664,NA,NA,0,NA,8170.92730839747,25869.9463760287,67888.3322123898,2015.43623923409,2249.7188570084,208.680120625915
6905,366.878025,11.6633125,NA,NA,0,NA,68250.7705260411,54092.5103560985,40551.1979798367,61228.2471160258,55055.3154964362,74050.8136512238
6906,411.2755,2.464483,NA,NA,0,NA,79696.8426809544,82611.3911404266,56366.0516256838,53910.6588297594,65480.0236104964,48929.8812274612
6908,177.8881,13.75689,NA,NA,0,NA,52891.5585362009,40049.6279764689,23652.4565902827,63395.3990619388,78395.0824667879,39245.2318573626
6909,262.0414,13.96424,NA,NA,2.8344292593671,NA,55155.8289213966,96513.2507288923,91691.9261442234,1452.67836836418,1377.21919594253,2251.59999310859
6911,435.825,13.74062,NA,NA,2.70230513030693,NA,2712.12288496646,3024.71324289091,3768.80311745018,74401.1021302376,42369.1899873112,47092.2284829773
6913,350.1693,2.481645,NA,NA,0,NA,61710.3497022408,48476.2399081573,53444.2181372969,35473.8906889275,22256.6251545655,19978.5276755348
6914,211.0824,9.66679,"C7H16O7","D-Glycero-D-galacto-heptitol",2.87748922938968,NA,10699.4062329352,12728.6406615983,8359.52701844075,75810.9822856087,73491.0377070313,70478.765816336
6915,631.2761,2.495811,NA,NA,0,NA,27693.5043895801,52213.6217404705,36998.833374206,28916.2639850604,49477.988571095,57147.2753157794
6916,344.1505,2.462889,NA,NA,0,NA,46754.9072082985,51339.9650982381,43874.5021500723,50550.0500520353,54066.2510544183,44860.6871351084
6917,435.2961,11.64081,NA,NA,0,NA,45041.2065743447,50881.4076191202,37603.4713775136,72253.2651790451,38529.5459071233,65445.2550357263
6918,544.0349,1.850147,NA,NA,0,NA,69249.732119673,45439.9040665337,69809.9846219343,64663.8266880726,37465.0571950776,63340.716019214
6921,511.3277,2.439322,NA,NA,0,NA,27963.6930277995,44586.1760075734,52204.9495506966,45241.4596734295,31611.5234824138,34199.2977835904
6922,634.4259,2.514592,NA,NA,2.09905419773106,NA,14520.7103289073,6761.7605239735,8695.99678820996,47590.9070164283,55350.8307403838,49391.9711749425
6923,120.9964,3.824394,"C3H6O3S","3-Mercaptolactic acid",0,NA,47232.9959157194,37407.7624911817,25416.2795569424,39104.8712396631,35437.4344961876,29156.8644651129
6924,306.014,4.007934,NA,NA,0,NA,28830.1964769603,32752.7544263268,67836.6678605349,488.359372687105,2349.48899762355,11067.7500051031
6925,586.1285,2.461336,NA,NA,0,NA,22126.6410213496,50372.8230606337,44073.8913149833,41616.5931531214,40675.0440927342,64534.883133792
6926,367.0256,1.893986,NA,NA,0,NA,30381.0156399249,31157.1006615208,19326.6224579551,47333.9555878967,60994.093991008,29813.7485289317
6927,478.362,2.282814,NA,NA,0,NA,16885.6946929887,42701.5411133332,28313.4940897595,16481.5374555119,60016.3466129795,51267.8396854418
6929,377.176,2.494209,"C24H26O4","Albafuran A",2.13899758209019,NA,25401.2872511176,30421.4547379108,22766.7614105861,47888.6536214635,60063.307048773,62663.2077285202
6930,488.1548,2.331145,NA,NA,0,NA,23522.6468386281,54123.6536301244,56211.8341447771,24233.4603588619,57342.0079937903,49016.0544155907
6932,339.0929,6.639711,"C12H20O11","3'-Ketolactose",1.42640904047446,NA,27300.0594523921,17417.0705055382,18482.1989296974,8311.89655349943,7812.10960541633,10895.5108943267
6933,224.0076,6.789912,NA,NA,0,NA,94637.3927144124,98859.6552386506,86433.1421762565,49419.4027215746,61024.3086933963,75482.8956061304
6934,255.039,13.45266,NA,NA,3.4486354054062,NA,9930.66358664537,10846.3998648689,9230.18602144807,80868.2774291986,82664.295690642,70500.7064832242
6935,294.1563,2.561628,NA,NA,1.43029844458903,NA,26944.5115894449,36182.7714835103,35906.0597608471,63722.9336810541,45195.4628804392,55116.7397308292
6936,819.5582,4.141089,NA,NA,1.55447363425361,NA,1960.34531579759,53.3503623570762,896.342711785951,66478.5109797101,81634.912374152,62764.2615645036
6938,447.2389,4.015542,NA,NA,0,NA,91689.4780419388,99946.9022795114,69741.2354683295,75849.4882775528,92810.3125452506,66890.1795943182
6939,684.7904,13.93292,NA,NA,1.80587433823979,NA,12170.1561316367,47908.1585809838,50778.4572416764,1427.87886896992,1938.67077156115,970.265046835445
6940,320.1869,2.59152,NA,NA,1.66570712845154,NA,9767.77661216007,25286.1378066187,16114.6686493196,65863.3117058903,63233.6695503872,54328.0166375308
6941,493.2091,2.516119,"C25H34O10","Gibberellin A20 13-glucoside",1.47601954531501,NA,27672.5800973548,60012.7111495926,67535.7448932653,12409.5836524703,10670.6317292902,13832.4885639863
6942,553.1068,2.357728,NA,NA,0,NA,43927.7392405655,49862.7491378648,69749.7667895665,29092.0828974967,17556.4636115718,15960.0701564351
6943,82.93609,1.9612,NA,NA,0,NA,54968.1707109023,73774.526036871,65990.0135204103,68795.5663611924,80848.2443781742,73810.061151311
6944,217.0176,2.170625,"C8H10O5S","Tyrosol 4-sulfate",0,NA,68141.5371351709,55098.1980305058,55586.1780682402,51902.6529020746,57559.2819284456,60594.524637407
6945,409.0629,13.85664,NA,NA,3.8215410635478,NA,83097.3098388801,81545.5842764381,87059.1860401224,2219.5551957869,2170.48962769636,1827.41376660264
6946,300.1018,11.60784,"C14H20ClNO4","Carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid",1.3943502414829,NA,14778.3730099714,12625.9856726963,28077.5753584609,40317.6812192707,41553.500618078,56215.4503173322
6947,369.3206,2.464469,NA,NA,0,NA,33194.3037904584,22631.3904317541,49316.3328169442,38973.5674286394,43985.7401440941,16667.8078103971
6948,123.0816,2.587067,"C8H12O","2,3-Dimethyl-2-cyclohexen-1-one",0,NA,39860.9197801521,23884.5570995454,35805.0245421972,46012.6287219012,43938.3591086882,61089.0185120303
6949,181.8784,13.75216,NA,NA,0,NA,49531.0027320938,20087.4562053687,13408.1346859689,54593.0552086686,62893.4338081169,57051.7797820743
6950,383.0656,2.072933,NA,NA,1.5231828578695,NA,42029.3963119879,35830.3589961654,53189.3421454314,61704.4928870857,77650.1223021417,83907.3998384661
6951,221.0974,2.4817,NA,NA,0,NA,56495.0276517866,23660.7189854809,58814.0754759147,54664.6113026901,54662.817806979,56937.3372635852
6952,554.1475,2.329567,NA,NA,0,NA,18621.7065001885,74364.4476686344,79288.5816664924,14265.7689525172,40888.2098451289,26959.0434843992
6953,200.9863,11.46903,NA,NA,0,NA,87435.3085668135,65772.9497732861,69308.464809215,73090.3532045606,75225.0036253774,75173.0738868535
6954,180.9214,13.7019,NA,NA,0,NA,39035.7475868072,68474.9789067897,86691.9403599635,8178.27494310932,25050.4825333798,33031.8885312085
6956,520.3729,2.671114,NA,NA,0,NA,81181.4657926601,67148.6777839339,70916.0870397713,7503.39853547793,30177.5429015703,3685.035443377
6957,276.8753,13.77581,NA,NA,2.46976187035741,NA,9879.89493569318,13975.8387576009,11124.5769817671,45364.2458102381,65423.0861606414,46912.3735229388
6958,304.0609,13.42975,"C18H11NO4","Cepharadione A",2.2670355984202,NA,11639.9493160165,6864.64336338148,6513.29702845045,41325.2181117768,51889.276367582,40673.2962323767
6959,331.1765,2.545958,"C16H28O7 ; C17H24N4O3","Unshuoside A ; Lysyl-Tryptophan",1.35536449623185,NA,39115.8344622578,33061.1195207507,29446.165479449,39542.8685520418,44945.0985158132,49376.251906043
6961,378.1561,2.502053,NA,NA,0,NA,45605.4690239183,37754.462043891,18312.3923981667,31686.9975931539,40790.5427025758,24619.8758518878
6962,874.2348,2.287483,NA,NA,0,NA,41973.8440222135,48309.6422870385,34093.5750242225,30625.0734908224,28828.7875398621,19918.3224855935
6963,609.2056,2.340531,NA,NA,0,NA,76214.7476686663,48903.4873933669,35570.3134914373,40882.4993562441,21201.6243872645,68870.7879728382
6964,407.1558,2.599728,NA,NA,2.11811912721577,NA,55737.1962368923,91374.0881256469,67764.7388508326,6899.39146650016,2680.46176703483,2628.0833092365
6965,625.4112,2.331153,NA,NA,0,NA,13589.2105906405,31241.583183245,21635.7519665921,65456.8669873563,30575.6355440111,18217.0529264869
6967,475.2914,2.627875,NA,NA,0,NA,47728.9049435574,41935.218731368,49744.7270190605,34445.4268342402,29396.0492589636,14996.8358744114
6969,277.0718,3.996625,"C14H14O6","8-(1,2-dihydroxypropan-2-yl)-9-hydroxy-2H,8H,9H-furo[2,3-h]chromen-2-one",0,NA,47682.1142195964,45460.8663130765,39552.3575371888,36637.6453510794,37872.9018796942,26484.3352156053
6970,431.1924,2.685481,NA,NA,0,NA,72690.440841184,88685.1409455797,88255.7315427099,65376.8695252717,62038.2472008636,38558.3037070181
6971,585.3437,2.456622,NA,NA,0,NA,27326.7954365138,24656.2256324052,12662.3199356456,40063.9728021984,23814.3402725444,40763.4967518062
6972,364.2427,2.667481,NA,NA,0,NA,69317.0398771469,62639.3495522903,95507.0665235924,74680.2395724581,66232.8871353011,74585.3175508438
6973,181.1234,4.01557,"C11H18O2","2,2,7,7-Tetramethyl-1,6-dioxaspiro[4.4]non-3-ene",0,NA,67517.1544940483,74004.08820023,61127.2933709627,23894.7945798262,12657.3975774597,35417.2778352978
6975,451.19765,2.528749,"C23H32O9","8-Butanoylneosolaniol",0,NA,16078.926190649,35070.9610466477,45051.2926581589,26116.7343428626,20902.9888810762,13063.5900821474
6976,457.1486,6.895687,NA,NA,0,NA,76499.7737324091,75836.5731152662,77205.8313208617,65080.5250457792,75448.772400559,79152.8378209698
6978,558.3521,2.248503,NA,NA,0,NA,47396.5047852656,30394.4350023087,47603.609140603,58529.8517400116,66953.2471133152,22073.9588774366
6979,909.5449,1.997222,NA,NA,0,NA,36613.5929050938,36939.135131169,73278.1993771816,38949.502375958,58655.6873041018,37634.0165465729
6980,785.7703,13.91407,NA,NA,0,NA,3726.28403416594,13602.3639917837,74830.5452939048,163.104399862295,1587.51900214114,536.327412823613
6981,374.0497,2.558053,NA,NA,0,NA,31021.8537344282,19360.0351292888,84913.8357399603,1838.97826277488,17199.2180384652,16022.2451306926
6982,548.3328,2.539661,NA,NA,0,NA,55840.5739078972,32331.5533155177,54991.5560576576,44252.3221018201,34983.1282264806,28745.2185486595
6983,452.2679,2.736064,NA,NA,2.1011487158477,NA,2863.6066155036,2498.57530372307,2367.71863422321,8162.49578470627,11856.1748786156,16856.1659977808
6984,381.1558,2.586878,"C19H26O8","1-(alpha-Methyl-4-(2-methylpropyl)benzeneacetate)-beta-D-Glucopyranuronic acid",0,NA,27368.9412097546,35871.8944761921,35455.340088221,51577.7126921267,38520.9578499213,44085.9280573584
6986,654.0693,1.864233,NA,NA,0,NA,60646.7220292697,51462.2930332593,37477.3407788613,30516.8332142354,45218.8990820974,53299.4479252177
6987,166.0179,2.496358,"C4H9NO4S","Homocysteinesulfinic acid",0,NA,48103.2527492299,1082.56776949567,1728.42352334497,1625.32103722427,1877.04803765179,5695.61672314791
6989,695.4194,2.224992,NA,NA,0,NA,55934.5846285161,37637.5024890819,48285.306025993,75062.4093963927,48911.0300749699,46648.373667532
6990,273.0815,2.251625,"C12H18O5S","{[1-(4-methoxyphenyl)pentan-3-yl]oxy}sulfonic acid",0,NA,25231.2072072114,20939.4948361877,12627.0312887106,29087.7048320268,31274.5449417929,19205.5823595809
6991,552.9529,14.0134,NA,NA,2.03429042915371,NA,85572.9695098136,88856.1177422753,90621.0791344075,408.237913105627,2389.59268159631,2191.14126657211
6992,406.2548,2.573917,NA,NA,0,NA,406.158013211292,2899.26653460354,3423.53168327747,38735.3396221505,36950.8301526835,9370.93391380455
6993,342.9789,13.88636,NA,NA,0,NA,25616.3088442906,61804.2274322021,91370.2177761218,56501.9966745424,75276.2580897718,85349.2136980636
6994,519.2235,2.530283,"C27H36O10","Myricanol 5-glucoside",0,NA,23284.5655967376,22638.2037176135,32880.1995515584,13436.9029148778,14360.4151894424,40575.3921010177
6997,339.1602,4.009247,"C21H24O4","5-Deoxymyricanone",0,NA,53811.1156879004,73495.3035778847,55400.2728227389,46842.7824258553,66188.8708967944,64615.2542344555
6998,179.1078,2.547567,"C11H16O2","2,2,7,7-Tetramethyl-1,6-dioxaspiro[4.4]nona-3,8-diene",0,NA,19947.2235392392,35351.6728699165,30924.7874851187,38060.7550855504,46514.1013536225,31172.1586001314
6999,416.1346,2.522444,NA,NA,1.33553666713604,NA,37267.0560196827,49076.4981726273,84496.7206092977,15965.9272482981,20465.8587257731,10750.0881541915
7000,79.95565,1.936195,NA,NA,0,NA,567073.635388559,527752.676801846,589684.813106669,451912.025340801,406306.463801605,444172.418787783
7001,445.2001,2.601036,"C24H26N6O3","Olmesartan",0,NA,50908.791977235,49822.480728944,61479.182672895,56275.8061635286,84612.0142445629,69389.4068296312
7002,507.7214,6.882105,NA,NA,3.15662393459395,NA,86146.642937742,65859.0661498575,72602.8732836244,654.325253248739,786.423461319458,1216.00051598372
7003,363.13,11.10736,NA,NA,0,NA,61486.7976900912,49137.6732547968,51820.5858298737,54682.8866260899,58947.7888442185,87273.2054046045
7004,275.0375,3.893959,"C14H12O4S","Suprofen S-oxide",0,NA,92724.1022903893,73365.9289491688,61117.8424397742,33444.9482607925,16717.386947612,34189.4683648245
7006,515.0178,2.540325,NA,NA,0,NA,46632.1572309724,35832.4930106597,68958.8911516185,540.819852174978,695.45656840564,24465.1600203995
7008,501.2134,2.517706,"C27H34O9","Isocyclocalamin",0,NA,31842.4800399829,46638.4088422266,47462.5875085188,27328.0086611615,38614.5363729866,24671.6850799666
7009,201.0587,2.519272,NA,NA,0,NA,36637.456064244,30156.948087208,33445.7818310211,39572.6088747769,35249.5438460821,35287.0672908718
7010,495.2965,2.527122,"C27H44O8","Pregnanediol-3-glucuronide",0,NA,30720.3502033203,42835.9173385201,17484.4332119326,34580.8797922779,68271.2106708414,30893.053814498
7011,406.1955,2.508386,NA,NA,0,NA,30987.2037228947,33948.9362383254,29049.1155731503,68313.6739348858,45091.5356506317,24026.6002192298
7012,554.2023,12.8294,NA,NA,1.41162743647381,NA,33397.4158180407,38055.2135970202,33952.0991269815,45237.0434548835,72062.0749773776,82676.9867421887
7013,203.129,4.021856,"C10H20O4","(2xi,6xi)-7-Methyl-3-methylene-1,2,6,7-octanetetrol",0,NA,45602.3210241411,59544.072674921,36967.3672023707,80342.2895853152,73144.1114965079,58018.2027743524
7015,253.26385,2.311895,NA,NA,0,NA,172.809777978788,41317.0769808495,21775.4440421199,77137.0496712961,77469.6948498097,120580.346915482
7016,191.0351,2.204372,"C10H8O4","8-Hydroxy-7-methoxy-2H-1-benzopyran-2-one",0,NA,74503.0393003059,61156.943046246,61608.1939774195,55809.7854168344,70175.0988325959,78902.0316199185
7017,213.1134,2.707736,"C11H18O4","5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid",0,NA,66741.5247727215,57739.8189932988,73373.9606881577,49231.908967885,65720.909811764,35122.2294983923
7018,394.0442,2.780375,NA,NA,0,NA,72934.7300266911,86772.4637671255,94320.6699693856,1382.0951777805,13208.8525762441,24656.8531891501
