"ID","medMz","medRt","Formula","Metabolite","_log10_FDR","high_blank","nega-Ecoli-12C14N-a","nega-Ecoli-12C14N-b","nega-Ecoli-12C14N-c","nega-process-blank-A","nega-process-blank-A-end","nega-process-blank-B","nega-process-blank-B-end","nega-Yeast-12C14N-a","nega-Yeast-12C14N-b","nega-Yeast-12C14N-c"
4247,489.2134,2.557265,"C26H34O9","Austalide F",0,TRUE,47826.8207158244,72241.286246659,35767.5787217538,119641.4,157233.5,111194.7,180651.2,68166.5348905591,35204.9160132995,53697.4073024022
4248,521.3307,1.937245,"C26H50O10","Polysorbate 20",2.71552414699468,TRUE,171045.202769712,196950.824598891,200813.866400947,502686,571958.8,603709.6,820987.2,453053.114971967,420950.898367203,436901.923971633
4249,258.1347,3.995535,NA,NA,1.7612766246046,FALSE,17854.4919661352,11443.1174884246,7197.99637726021,6501.365,3234.488,7464.006,3275.69,61635.3757703392,51832.3223126876,45402.9756659789
4250,145.1144,4.016398,NA,NA,2.29028070890023,FALSE,20648.5764910886,14026.0687167805,8423.58754703931,5054.372,8908.052,2596.959,13426.68,181962.262060478,143424.46254004,161536.894569493
4251,158.911966666667,2.42402333333333,NA,NA,0,TRUE,31973.4867837855,11002.4332491163,28569.4823049339,160060.9,43301.04,166532.5,57544.29,54780.6198453367,19039.7854122088,16548.6271337838
4252,341.2813,2.7029,NA,NA,1.87988692859232,TRUE,149173.75374237,141442.657373834,103682.206636186,145456.8,184521,147108.3,199754.2,32761.1237273953,27585.8135452202,17789.8681830409
4253,338.0666,13.86535,NA,NA,1.82367717896501,FALSE,185183.926890218,178886.636077041,128858.129599968,2492,6780.899,2492,4200.816,53771.3733974017,55638.5005782163,38609.9170761771
4254,328.0628,6.932825,NA,NA,1.70705757694506,FALSE,212381.642237184,180239.654543524,161064.126015793,120995.2,14603.9,50072.25,10989.77,95846.2131831602,89281.487206746,80329.922080995
4256,585.0787,1.85753,NA,NA,1.70469685536285,TRUE,84839.7243859396,90138.8252100651,97160.0514267486,108323.9,138385.3,100833.5,137945,97694.5395044898,108567.471055156,114538.648542537
4257,614.986,13.9998,NA,NA,0,TRUE,1148.90378683119,72.383703968205,848.161484119128,2193,150721.6,2476,175730.9,841.855523270026,9844.88481732561,12913.9495819047
4258,198.8811,13.75224,NA,NA,0,FALSE,211978.127433401,177660.122053186,153424.909510175,1857,23898.62,1547,35601.7,128873.973349248,138076.328893214,92344.0045392503
4259,365.1395,11.6164,"C22H22O5","Curcumin II",2.88372441241946,TRUE,64451.3294209586,65016.7132974103,63344.3206311217,151034.9,192642.2,142588.6,188183.5,16045.6105439957,14944.9451096999,13254.9727808764
4260,450.2713,2.596905,NA,NA,1.90713905666118,FALSE,26073.370992207,34866.0386543575,45311.200479714,41843.71,21188.05,42507.44,24693.42,111577.185950684,150167.573052042,102831.101164057
4264,611.1829,2.341495,NA,NA,0,TRUE,44967.7069456332,67494.1290853805,74044.0082396667,83011.75,71089.65,91505.37,62720.81,73831.0316892826,64902.217268083,49064.6981384484
4265,207.1059,2.678742,NA,NA,1.49953024377493,TRUE,88408.9424535907,97668.8573900596,83067.4895305583,84589.75,188185.3,70739.26,152868,92390.9413134951,114504.178285445,121195.829788148
4266,298.2391,2.440417,"C17H33NO3","Pentadecanoylglycine",2.05534956466126,FALSE,8591.33039750611,5654.27196659891,18934.813673813,23486.53,13453.4,12565.55,12225.62,142127.472490348,152583.86217026,152788.408333273
4267,350.8607,15.00775,NA,NA,0,TRUE,54380.133491826,47129.7980345558,43082.1994778534,177152,21799.32,175561,14496.61,58663.882268894,51219.4219004663,50329.5742660024
4268,159.9652,13.41156,NA,NA,2.0610401993125,TRUE,178264.686106606,194376.191928515,172029.766618936,62777.06,80593.72,59732.93,83840.38,31089.2389646479,45938.0127312791,58528.9102720645
4269,162.8425,6.967422,NA,NA,0,FALSE,99406.3183493058,164381.609959081,202474.41435274,18882.69,64037.11,11069.92,59182.02,71230.5408939575,76852.2395693395,78565.3968909778
4271,471.3329,2.473299,NA,NA,1.73714565458381,TRUE,89897.1386134243,80118.9940607445,103534.050223095,120600.8,126117.9,119633.7,148530.8,150604.563705569,131067.903316214,160234.334813393
4272,227.0716,2.542013,"C14H12O3","Resveratrol",0,TRUE,75814.5149914976,33231.4475794386,87854.8174151517,62580.1,64145.58,83710.84,68713.2,42521.3713143961,26036.1417918267,43611.434782591
4273,390.0764,2.465608,NA,NA,0,TRUE,49044.5619121306,120815.194855153,131017.78796357,45159.22,113069.9,44474.62,164500.1,670.55303920964,6013.14171169173,10529.8755319798
4274,277.0333,11.58442,NA,NA,0,FALSE,40000.7312400201,95232.3550987631,121163.02142732,25277.2,11649.33,20051.85,14312.13,123012.680226189,40297.0526561829,28334.8249603643
4275,243.0181,2.512817,NA,NA,0,TRUE,111548.983503085,134052.058479591,129133.238389048,78678.3,110486.3,70658.01,155105.8,85624.3649452608,156977.860283272,179285.318555059
4276,274.0486,6.822705,"C10H14NO6P","Paraoxon",0,TRUE,94936.2542890233,74020.3997385163,74319.8564515787,183062.3,90031.1,112467,62583.02,77921.4418707039,80960.1100826045,74422.8476855049
4277,662.7659,13.95482,NA,NA,2.66320016865189,FALSE,121509.592063972,162775.359888254,176915.394244765,7,1248,534,929,171.302484060386,560.591135202135,138.342173048755
4279,551.8818,13.44309,NA,NA,2.80211323159881,FALSE,169492.784179097,165300.660280388,200697.733520814,1778,32,956,3528.014,6675.82635814911,3635.61158191114,6092.72374627761
4280,601.0736,1.871622,NA,NA,0,TRUE,92883.7075527763,112315.454897028,74591.2028833057,134131.1,121628.6,70706.58,137269.4,67038.3568837708,90315.1701515599,95174.1249307854
4282,364.2215,2.344363,NA,NA,1.69555255913383,TRUE,16661.1273239579,36142.8760564022,14120.9318104475,69337.16,164886.1,109078.5,143177.4,90928.5310910155,139481.95227911,87642.3970761556
4284,317.1437,1.940304,NA,NA,0,TRUE,1133.84325029969,178.175271306351,865.559668408751,5440.739,22890.09,1016,17338.98,904.147335655621,5164.73649248699,2062.46746721278
4286,436.83335,13.742705,NA,NA,0,FALSE,8905.20273634855,30711.6594847608,30057.3206560565,35996.96,848,34836.89,1590,62341.8565283983,43106.2926059277,48059.4668879313
4287,639.4956,2.654006,NA,NA,2.43502637011717,FALSE,413.089002006719,259.467738839873,1395.11690272416,1616,1922,1523,2319,143551.57324821,144191.859984783,153306.314665616
4288,276.8665,13.94201,NA,NA,2.00370728145868,FALSE,79607.4035416937,155690.108865212,221580.447907693,4270.697,8513.321,1076,14014.54,1509.66039428618,260.98108311091,1554.88808581559
4289,820.7632,13.97052,NA,NA,3.04314032340875,FALSE,178409.052106786,185894.380857065,183090.44480376,52,304,532,969,2040.05685562823,1196.55586841464,1015.15876279439
4290,199.109,4.024096,NA,NA,2.47867881867086,FALSE,3449.49325674145,4910.54277147095,5833.65468777136,4091.258,3592.5,3559.622,8514.004,70575.5974500868,127369.980380828,171190.25552633
4291,649.142,2.333065,"C29H30O17","6''-Malonylapiin",0,TRUE,99432.2439871922,92522.9773794609,98946.8993226188,83752.59,63805.19,55023.8,61157.04,86959.9105633686,105936.744050599,54075.9874786347
4292,267.1027,4.00407,"C17H16O3","Eugenyl benzoate",0,TRUE,103131.574332949,133906.734273931,109630.41749364,155434.2,134236.8,130872.6,92569.8,84056.644917607,96963.3287734692,95685.6499868365
4293,560.3889,2.506188,NA,NA,0,TRUE,47387.0315340526,22355.6178829445,36876.1692769582,113844.3,123540.1,116480.9,103862.3,85753.1349462467,116268.768431866,66544.6895962666
4294,399.097,2.128323,NA,NA,2.20674058897052,TRUE,168507.394788894,202710.897041592,171745.197567148,57687.28,46017.86,61642.45,46546.41,36573.5200538034,48243.2671179275,29201.1392358461
4295,205.790166666667,7.135281,NA,NA,0,TRUE,2687.23001826246,10.0223590109822,2636.91230639601,150342.5,153300.5,140703,144578.1,2515.46247141871,5627.52661559077,3917.27456451348
4296,145.0392,11.66257,NA,NA,1.82640586124537,FALSE,71875.3886315807,89263.1605673211,80994.4197553934,20640.1,26396.08,19894.07,22668.01,148397.326618171,136294.402819251,119199.70810956
4299,346.8933,13.77104,NA,NA,1.92628164965388,FALSE,163294.835520082,103958.767409853,84463.4545947666,803,1028,1792,2383,21298.5783163059,20666.4701393694,14226.7583496981
4300,359.1657,2.468573,NA,NA,0,TRUE,127974.434945377,106908.681745419,110715.629238705,163665.6,147913,159633.3,161705.9,100887.910945316,100125.251210004,92108.4916032447
4301,788.7653,13.41223,NA,NA,1.97650061845199,FALSE,168193.382602212,112293.182988115,169189.621772306,1615,773,1259,1829,491.006050568807,2840.50962904937,3162.16304014651
4302,203.029,12.89287,"C10H8N2OS","Sinalexin",3.69951321201397,FALSE,28509.5848965938,30790.335002997,30992.2120888594,1307,1176,101,153,171478.000402343,173056.179342854,196097.789543103
4303,490.3063,6.495515,NA,NA,0,TRUE,3086.55046262156,9803.24017592513,10955.5714039846,124186.4,156844,144147,152493,9943.70613503704,9963.21194450214,11402.4639172815
4304,183.0662,4.011664,"C9H12O4","Vanylglycol",0,TRUE,183530.064828538,148084.92012859,146338.085355753,182136.2,119447.7,178020.2,102927.5,154591.789331886,134336.667827929,113491.242414053
4305,418.2451,2.657227,NA,NA,3.10091305705523,FALSE,2054.68748393967,2899.76801905205,1666.96353224952,4624.081,3477.459,590,2117,151455.121761452,124409.399667978,107497.616478749
4306,166.0145,3.886262,"C7H5NO4","Quinolinic acid",2.49256243929175,FALSE,197576.059074115,183264.291133494,151331.69046283,58853.17,23008.56,49463.88,35966.23,30972.0479123171,44236.4443344952,41888.158941918
4307,161.0091,12.96694,"C5H6O6","4-Hydroxy-2-oxoglutaric acid",2.13500861287298,TRUE,93625.6110973699,81915.7914482789,77508.606542046,173897,132782.1,166040.2,127177.3,121512.546814974,125008.619772161,120534.515231349
4308,183.0333,2.442192,NA,NA,1.76647087273138,FALSE,164027.960923383,151834.952791866,169787.57561861,70003.06,69653.48,54995.03,53921.79,102317.416433959,98637.470602277,96767.2811895401
4309,116.9725,6.997132,NA,NA,0,TRUE,121369.63664949,112840.403790114,121966.708802849,127483.5,81943.87,93538.09,89884.32,93393.6562816903,115848.46640596,123531.4743351
4310,645.1534,13.99564,NA,NA,3.22080047077911,FALSE,116828.4545842,173360.530037475,90518.4359344323,2126,86,1074,257,859.260588495413,676.47804214308,818.362150429256
4311,75.04481,5.296091,"C3H8O2","Propylene glycol",2.35465634310146,FALSE,119627.347723318,110663.101974751,105457.800081594,5969.339,2825.588,1005,2886.487,1030.5630725558,3905.16735396571,2098.51437145788
4312,201.9485,13.79679,NA,NA,1.94385773794095,TRUE,94042.3361431964,104939.633414349,87273.5984473613,138261.6,2221,131940.4,1032,174299.453080985,180678.334441653,143165.833381142
4313,491.3387,2.307824,"C29H48O6","Homodolicholide",0,TRUE,113032.553926698,85764.4998039951,85800.798651784,71944.31,143670.2,101801.5,101955.8,73384.9398675559,95665.2069817356,77226.722033787
4314,298.9127,13.78529,NA,NA,1.98184062645909,FALSE,84868.5653133974,68625.375018859,61637.5261307142,35797.29,1217,35320.05,1824,160124.309933398,159618.951157555,133193.311185638
4315,479.1279,2.466607,NA,NA,0,TRUE,28478.8076144391,109224.180755589,118177.275525917,20457.18,178503.9,26952.7,253898.3,19353.507314005,9001.34967472232,14429.5465420931
4316,615.39135,2.291536,NA,NA,0,TRUE,69475.266227239,62088.1911303557,96924.2299125679,76256.46,123160.8,91720.32,131690.9,83670.7837821208,81200.043088471,75009.9738164052
4317,153.0557,4.017337,"C8H10O3","Hydroxytyrosol",1.74258544123781,TRUE,188485.088922661,140294.540469353,145785.910481861,78019.31,74396.55,79976.96,79785.45,70616.2978210323,65364.3327974846,55846.7283240326
4318,600.4261,2.520327,NA,NA,0,TRUE,45765.9691694329,29207.9381466164,88355.9612397491,73367.07,110392.2,85306.7,82029.87,105669.998418794,90934.3925243144,111306.702592735
4319,205.0828,11.52803,"C7H14N2O5","Serylthreonine",2.23064483237086,FALSE,32523.2931849199,16339.4964394222,25000.7667434464,2238,1970,1479,2088,176524.553261641,143202.581510896,166922.302063711
4320,178.5098,8.937015,NA,NA,0,TRUE,435.679806803961,1740.54968157391,845.986711082925,130042.3,175993.4,116392.7,171353.2,2629.1688464801,3651.21203235934,5106.82143036106
4321,691.5008,4.0942,NA,NA,2.15798395232639,FALSE,193931.08650771,163089.059725298,209589.401817981,942,223,1806,1631,595.436441921128,269.460612887076,2364.48207034739
4322,277.112,1.992585,NA,NA,0,TRUE,62218.4757898513,68145.2483424606,47259.927606534,134724.5,134654.7,114315.2,127593.7,77502.7584464269,70554.0970931909,53536.9596088853
4323,442.1131,2.356477,NA,NA,0,TRUE,114252.457385749,82174.3349028989,80459.7952999037,142887.8,110330.9,125259.4,123469.4,94603.9495540998,62633.2270037773,110407.186195721
4324,557.3695,2.525023,NA,NA,1.49953024377493,TRUE,27055.26418643,28878.7259250145,40988.9478089126,116113.6,144859.6,98037.04,159816,119916.044305773,129085.483471544,64256.7146445778
4325,300.8659,13.76556,NA,NA,2.28776290573896,TRUE,45479.7436726519,43759.2341553447,49132.2005872662,122456.1,2472,135227.3,325,178032.83957183,142283.871568148,125438.355569665
4326,207.8652,7.076514,NA,NA,0,TRUE,751.951073965355,1533.42092868028,1097.17299676436,14379.99,26634.09,74149.06,51768.58,970.103372299192,259.09674316065,166.59515205167
4328,179.9665,13.75623,NA,NA,0,FALSE,87501.8893684032,98803.4107020117,84422.568861686,50797.44,2587.426,53624.44,185,145534.010177382,99924.3805713066,132149.314899447
4329,409.0363,1.91475,NA,NA,0,TRUE,139239.608695674,104606.768599685,113641.46014296,120695.5,100798.8,172822,100291.8,110392.908670506,111887.112745528,123023.992377768
4330,472.2704,4.030662,NA,NA,0,TRUE,60101.1687465189,107435.000360903,75126.882103718,119554.7,104865.2,179349.8,143335,153516.156300957,113649.34746701,145240.478856546
4331,430.0764,1.995927,NA,NA,0,TRUE,49617.3141164234,57539.8775718551,62053.8320591693,43953.69,113828.6,36739.98,65136.97,26493.3215651567,58093.3432918161,25889.3737491571
4333,533.1562,2.386597,NA,NA,0,TRUE,84373.2350244026,86356.3201035937,99416.9003973378,92821.27,131689.7,85949.5,105489.5,97377.400894962,56843.7620972012,74186.7502051061
4335,159.0411,11.28649,"C5H8N2O4","Tricholomic acid",2.26106096879652,FALSE,3781.27795228289,5876.96767022749,11089.493927554,4252.909,3813.575,1881,5143.456,105715.984433232,132709.446063883,158785.736383068
4336,471.1197,1.94661,NA,NA,0,TRUE,116808.122859883,92125.5463008576,159337.899918307,119634.2,102443,62714.07,126311.6,100841.008874814,98856.0540365071,77062.1825295179
4338,330.131125,2.22731525,NA,NA,0,TRUE,131603.916674206,132027.430599828,124076.129909314,141085.9,184946.1,138763.9,179630.8,98834.3880655397,121152.600714948,124216.462939822
4339,179.0714,2.10524,"C10H12O3","3-Methoxybenzenepropanoic acid",0,TRUE,68157.2541302113,62620.211354522,81762.1255110382,54837.97,109265.9,71697.91,123752.3,63037.5644671389,55285.3187413392,61858.5043627449
4340,577.4114,2.371545,NA,NA,1.58587937395618,TRUE,100376.647202978,84931.2186039132,86371.6656999221,86527.19,148787.6,111509.2,127420.8,105624.012404357,122106.359380771,109468.992444694
4341,134.0175,13.37079,NA,NA,3.26502424879799,FALSE,16223.5219199831,15710.1034294869,18731.7551154227,15760.32,31987.12,16497.16,33061.78,131083.408971201,163216.815641583,168336.60722297
4344,667.373,2.0035045,NA,NA,1.6486482610072,TRUE,1436.12973353898,8093.08719563608,9176.66142969654,138133.6,121550.2,103414.8,146201,102213.993704278,100518.795608616,102613.6506498
4345,357.1195,4.014963,"C16H22O9","Phlorisobutyrophenone 2-glucoside",0,TRUE,193240.345757219,221574.42437434,160488.246115807,175222.5,52588.98,160397.2,53881.93,152049.825358521,145823.415730715,140351.44697619
4348,230.1844,2.095679,NA,NA,1.72117783164731,TRUE,169395.643718469,186139.928652834,188828.257243826,165620.8,137660.3,149309.5,144938.4,104202.293392262,112175.605191912,93339.9999883555
4349,441.3378,2.43472,"C29H46O3","4a-Carboxy-4b-methyl-5a-cholesta-8,24-dien-3b-ol",0,TRUE,100540.548870545,117946.572987121,169250.950371927,103592.2,161158,135442.1,110183.9,113003.027215069,107773.315983119,134659.251099627
4350,333.5307,14.05863,NA,NA,1.42819803190918,FALSE,134747.265798851,127627.94907264,155048.92127496,1732,1375,1235,1935,76407.7141874914,50889.2949628806,53037.1741527303
4351,255.2749,2.306857,NA,NA,0,TRUE,57330.1268424587,48545.4673808115,101525.484216184,91168.52,32396.28,32520.83,91005.63,16809.5554989805,63422.3791532461,17938.3911709372
4353,694.1261,1.941927,NA,NA,0,TRUE,73354.9249829087,42194.4209710511,32479.985196791,125522.4,86731.38,74482.16,104324.7,77288.0990288341,52968.3437602002,35193.0699924104
4354,739.0792,1.845247,NA,NA,0,TRUE,130555.810906875,139655.002604908,128163.615830857,150953.9,155455.4,86878.79,164608.2,123164.470716076,118504.443565851,129680.978775248
4355,187.0417,8.586527,NA,NA,3.49460579971501,FALSE,1987.99082215733,2458.81874402764,1819.19764478372,2066,15682.23,871,17902.5,124916.153122601,134534.711956701,182361.191151886
4356,226.0126,13.14106,"C5H10NO7P","L-Glutamic acid 5-phosphate",1.88329265860691,FALSE,150303.293982232,191574.608506311,181321.158200157,918,1294,2086,886,284.893436057648,59.3567084331672,1558.78504843668
4357,304.553,13.90151,NA,NA,2.92885470954892,FALSE,88865.4918610169,105141.817803464,185388.092516508,328,2361,471,965,1201.86555661618,925.210915577305,939.167991683099
4358,317.0548,2.557689,NA,NA,0,TRUE,75558.0663269445,134180.233315387,145366.505501829,17474.12,160905.1,38030.23,169422.5,1803.71439098877,5635.0225199129,59593.5214905205
4359,274.218,2.559912,NA,NA,3.10091305705523,FALSE,4275.53141291566,6586.70547797198,5607.67075941996,728,285,3508.326,486,166576.642429268,128195.038628049,137290.86995765
4360,834.1991,2.285336,NA,NA,0,FALSE,44762.5071353916,72536.7119824394,100865.919049764,54209.33,1121,54056.2,290,75971.5615740645,106312.198785688,54957.7629533157
4361,247.0724,2.246965,"C12H12N2O4","5-Hydroxyindoleacetylglycine",0,TRUE,70556.7095679352,54683.6611570876,58498.1107665731,81484.17,165006.6,126727.6,119999.8,41810.81410685,52508.9134152277,55783.2760301547
4362,378.8645,13.36293,NA,NA,2.60556583140113,FALSE,135139.485200235,188647.522877382,174613.396985945,11306.88,18013.36,13293.85,23827.18,34571.7360205497,39772.669113125,37459.9818611322
4363,164.9863,2.145558,NA,NA,0,TRUE,6699.71625162425,5377.25396353536,2844.74122944118,35597.14,177494,33141.71,198692,6430.44242015309,10884.880300973,7031.52834619629
4364,495.3178,2.73818,NA,NA,0,TRUE,136781.729133734,199931.251449668,128918.805767678,109055.5,181747.9,125964.2,189459,116212.704453843,102559.724208742,104109.792024103
4365,735.1196,1.907278,NA,NA,0,TRUE,87236.8884706054,128308.467249486,61632.0130810674,75777.79,110041.4,128910.9,160644.5,58695.9075889087,133249.121025637,89226.8533658588
4366,444.3568,2.296582,NA,NA,0,TRUE,43686.0768018552,29663.6548108458,23400.1990319921,67083.24,40937.3,37458.35,25775.29,52200.941843797,23457.3377745991,54555.313881029
4369,391.0623,2.2739,NA,NA,2.17072196390085,TRUE,72079.3620838476,43593.7984159367,62395.9673532247,93098.77,32658.62,52593.34,40240.54,2815.46258803593,1296.42588577838,839.79544484526
4371,591.3907,2.360252,"C34H56O8","Tuberoside",0,TRUE,102704.823272803,65212.505648667,128443.835336572,128759.5,146769.7,132629.2,142703.3,105213.802498676,127772.852262193,90795.7315474841
4372,437.3638,2.304059,NA,NA,0,TRUE,17019.4282455682,61032.5249197745,66255.7871594732,66933.74,35525.14,39965.75,68520.27,18257.2905033069,36708.901944599,21880.6072704663
4373,982.7414,13.47676,NA,NA,2.72811194733952,FALSE,139867.525493776,146890.254934481,160473.457659161,697,2296,238,843,766.738925981514,1337.88136468409,425.743166354268
4374,384.3124,2.498623,"C22H43NO4","Pentadecanoylcarnitine",3.00436041861166,FALSE,11328.6754268297,15955.9407600719,11928.9780672587,27343.59,24713.12,25689.48,32096.78,139414.206032923,117027.215261845,156288.660159538
4375,207.0816,2.514689,"C15H12O","Chalcone",0,TRUE,26258.0669577136,70122.3591045571,77201.463346143,102306.1,125683.8,127220.1,153670,83386.3300529741,95252.6307496263,52327.0111694757
4378,282.9908,2.476067,NA,NA,0,TRUE,49966.7723515845,65057.6936098107,70906.713279236,54858.78,145574.6,39119.75,169741.8,34639.8814311874,58825.0890247003,54558.1002093031
4379,631.4218,2.338683,"C37H60O8","Momordicoside G",0,TRUE,53008.8501255812,79103.6734131597,79661.1968932796,86351.9,156069.5,87064.15,149213.3,103927.751389733,85455.4008896427,63616.2683226145
4380,258.158,3.960325,NA,NA,0,TRUE,143778.639255745,161596.730468562,191120.25054668,171668.2,154530.5,155829.1,129503.8,155550.075580953,154255.931225122,142910.679753526
4381,207.6725,7.079327,NA,NA,0,TRUE,2407.53433982041,1198.22869953521,1543.00146918595,51405.52,62947.06,66772.66,49990.74,4855.38020314236,1022.25442301566,271.813142821146
4382,136.0403,4.020184,"C7H7NO2","Trigonelline",0,TRUE,180546.034665344,170565.294109312,156325.621785863,73445.76,86934.38,61637.29,87943.6,104870.098263278,112739.588139025,136377.714191463
4383,283.2137,2.275068,NA,NA,0,TRUE,158473.635050568,118554.707459998,98214.9685834195,71937.84,160709.3,121960,135259,27856.4679524878,83947.9571945346,24071.9375491521
4385,283.113,2.27975,NA,NA,0,TRUE,543590.702557341,399569.293218493,408904.740858333,450129.1,240781,349711.9,662384.8,192316.810179879,283732.321019348,345512.98703156
